order_item_id,order_id,product_id,quantity,unit_price,discount,sales_amount
47552,2294,661,4,1704.23,0.16,5726.21
47553,7619,330,1,1233.5,0.03,1196.49
47554,2430,63,2,1845.39,0.12,3247.89
47555,5925,840,1,1819.78,0.05,1728.79
47556,2606,893,3,274.6,0.17,683.75
47557,5778,485,4,1340.7,0.08,4933.78
47558,5740,453,4,423.25,0.02,1659.14
47559,7419,663,5,1117.8,0.24,4247.64
47560,4320,462,4,901.9,0.0,3607.6
47561,8395,94,1,1978.65,0.19,1602.71
47562,8030,888,5,353.62,0.09,1608.97
47563,1827,59,1,1394.32,0.28,1003.91
47564,1863,290,1,101.67,0.27,74.22
47565,5363,29,2,992.22,0.17,1647.09
47566,4008,26,4,462.21,0.18,1516.05
47567,9554,24,2,195.36,0.01,386.81
47568,1088,266,3,1024.47,0.25,2305.06
47569,7854,683,4,1587.27,0.08,5841.15
47570,8606,192,5,1722.8,0.24,6546.64
47571,9494,447,3,1043.14,0.09,2847.77
47572,9659,281,5,1781.46,0.18,7303.99
47573,4619,807,1,353.46,0.02,346.39
47574,908,109,4,838.92,0.21,2650.99
47575,9252,904,2,1394.05,0.08,2565.05
47576,9018,894,2,363.74,0.03,705.66
47577,6376,859,4,1395.99,0.14,4802.21
47578,8876,223,2,1824.3,0.21,2882.39
47579,904,276,4,1422.19,0.17,4721.67
47580,5482,542,4,1767.67,0.13,6151.49
47581,4298,709,3,1027.56,0.12,2712.76
47582,7704,977,2,1606.79,0.16,2699.41
47583,3986,586,4,1071.92,0.02,4201.93
47584,3323,244,1,1402.31,0.16,1177.94
47585,6530,304,1,545.21,0.04,523.4
47586,6566,624,5,1686.37,0.04,8094.58
47587,6276,296,4,399.41,0.06,1501.78
47588,6249,6,4,889.31,0.1,3201.52
47589,76,79,2,1907.67,0.03,3700.88
47590,4008,749,3,1776.97,0.23,4104.8
47591,7541,419,4,779.81,0.28,2245.85
47592,9266,736,3,806.47,0.29,1717.78
47593,1320,648,5,1952.93,0.11,8690.54
47594,8859,310,3,947.46,0.02,2785.53
47595,4691,127,2,471.07,0.25,706.61
47596,6551,966,5,527.95,0.01,2613.35
47597,7420,336,3,1617.18,0.19,3929.75
47598,6424,497,4,1093.78,0.09,3981.36
47599,6066,801,4,1341.02,0.29,3808.5
47600,9320,176,3,1582.43,0.17,3940.25
47601,4277,720,1,763.33,0.08,702.26
47602,6688,669,4,818.01,0.11,2912.12
47603,6448,285,5,1969.85,0.18,8076.39
47604,1215,106,1,566.17,0.0,566.17
47605,9956,654,5,673.54,0.13,2929.9
47606,211,541,4,1160.54,0.25,3481.62
47607,2127,201,2,1038.75,0.09,1890.53
47608,1243,799,2,1918.24,0.21,3030.82
47609,1853,563,5,760.91,0.24,2891.46
47610,7744,195,4,232.31,0.05,882.78
47611,5354,143,3,1912.19,0.02,5621.84
47612,9817,241,1,1463.85,0.13,1273.55
47613,1633,468,2,633.74,0.29,899.91
47614,6416,964,3,819.62,0.18,2016.27
47615,9397,236,1,803.52,0.2,642.82
47616,7907,942,4,1902.75,0.13,6621.57
47617,7415,863,2,507.25,0.28,730.44
47618,6386,306,5,659.21,0.05,3131.25
47619,1242,840,1,1819.78,0.04,1746.99
47620,9714,953,3,757.85,0.14,1955.25
47621,3058,862,1,1328.07,0.22,1035.89
47622,6700,741,4,1292.17,0.12,4548.44
47623,1559,973,4,650.7,0.03,2524.72
47624,3924,356,1,1166.19,0.03,1131.2
47625,4859,461,5,1992.71,0.15,8469.02
47626,441,269,3,343.55,0.1,927.59
47627,9597,703,2,705.15,0.23,1085.93
47628,4651,240,3,1176.51,0.14,3035.4
47629,9408,203,3,1809.52,0.24,4125.71
47630,8915,673,1,1147.84,0.04,1101.93
47631,8002,539,2,1373.8,0.06,2582.74
47632,7081,477,5,1978.28,0.1,8902.26
47633,9262,73,2,1418.29,0.08,2609.65
47634,1053,673,3,1147.84,0.05,3271.34
47635,6096,498,1,1915.03,0.06,1800.13
47636,2728,881,4,1341.59,0.2,4293.09
47637,5769,948,5,53.61,0.18,219.8
47638,7621,547,5,1998.15,0.05,9491.21
47639,9833,526,4,1552.26,0.08,5712.32
47640,4379,436,5,1664.19,0.24,6323.92
47641,8086,642,2,1772.73,0.29,2517.28
47642,2394,775,1,482.4,0.11,429.34
47643,4947,816,3,1650.74,0.07,4605.56
47644,9246,14,4,123.7,0.2,395.84
47645,2857,5,3,1742.09,0.28,3762.91
47646,9689,18,2,808.58,0.19,1309.9
47647,1549,895,1,1757.5,0.19,1423.58
47648,3020,927,5,998.21,0.02,4891.23
47649,5961,267,4,919.75,0.14,3163.94
47650,7986,959,3,1296.12,0.06,3655.06
47651,1958,917,4,1584.07,0.03,6146.19
47652,1596,351,4,1457.52,0.21,4605.76
47653,8743,389,1,995.23,0.06,935.52
47654,9227,466,3,58.04,0.22,135.81
47655,668,69,3,814.31,0.15,2076.49
47656,4533,230,2,589.61,0.14,1014.13
47657,9492,341,4,297.08,0.0,1188.32
47658,568,956,5,1648.42,0.13,7170.63
47659,28,863,4,507.25,0.02,1988.42
47660,3917,786,4,1824.44,0.21,5765.23
47661,7372,915,1,1480.72,0.24,1125.35
47662,4737,449,2,570.66,0.21,901.64
47663,9410,358,5,1299.56,0.08,5977.98
47664,6332,192,3,1722.8,0.18,4238.09
47665,9067,160,2,125.72,0.23,193.61
47666,5575,833,1,318.89,0.15,271.06
47667,1501,114,4,1655.19,0.16,5561.44
47668,7006,471,2,350.38,0.01,693.75
47669,438,306,3,659.21,0.13,1720.54
47670,8089,245,3,1606.01,0.18,3950.78
47671,8544,347,1,889.72,0.3,622.8
47672,9533,282,1,1067.98,0.16,897.1
47673,8532,285,4,1969.85,0.13,6855.08
47674,146,171,1,1297.9,0.13,1129.17
47675,3623,792,3,563.83,0.2,1353.19
47676,4469,3,3,1530.48,0.24,3489.49
47677,5739,58,3,670.75,0.19,1629.92
47678,8665,678,5,1088.16,0.13,4733.5
47679,3455,11,4,32.31,0.1,116.32
47680,8410,897,3,1959.73,0.07,5467.65
47681,1270,32,1,801.36,0.14,689.17
47682,4083,717,4,1397.34,0.22,4359.7
47683,814,380,5,665.22,0.23,2561.1
47684,4075,672,4,1144.89,0.27,3343.08
47685,2654,749,3,1776.97,0.25,3998.18
47686,3468,375,5,542.78,0.03,2632.48
47687,9241,305,1,1443.73,0.04,1385.98
47688,8788,861,1,436.89,0.18,358.25
47689,5674,559,2,1926.84,0.27,2813.19
47690,3111,533,5,1571.25,0.1,7070.62
47691,6372,851,1,1824.01,0.18,1495.69
47692,8464,968,5,857.49,0.11,3815.83
47693,1841,88,3,1705.34,0.15,4348.62
47694,971,334,1,1551.72,0.19,1256.89
47695,5782,41,2,1837.93,0.13,3198.0
47696,35,24,3,195.36,0.21,463.0
47697,5362,620,1,41.4,0.04,39.74
47698,7485,181,4,1280.45,0.1,4609.62
47699,4336,897,2,1959.73,0.28,2822.01
47700,4535,688,4,841.1,0.28,2422.37
47701,3592,550,5,221.48,0.04,1063.1
47702,8410,125,3,1070.73,0.05,3051.58
47703,559,800,5,1734.76,0.16,7285.99
47704,8655,681,5,825.11,0.14,3547.97
47705,8575,41,4,1837.93,0.21,5807.86
47706,1386,774,1,1479.86,0.06,1391.07
47707,7798,524,3,639.67,0.23,1477.64
47708,2000,537,3,784.79,0.29,1671.6
47709,4560,316,5,655.18,0.03,3177.62
47710,6959,64,1,881.44,0.11,784.48
47711,4334,570,2,1776.05,0.26,2628.55
47712,916,671,1,19.21,0.13,16.71
47713,195,233,2,678.34,0.05,1288.85
47714,3166,565,3,623.87,0.26,1384.99
47715,2877,165,5,1750.23,0.26,6475.85
47716,9745,446,4,1305.77,0.25,3917.31
47717,2902,829,3,1581.74,0.24,3606.37
47718,6409,773,1,1175.75,0.22,917.09
47719,4685,652,5,1702.51,0.04,8172.05
47720,6198,89,1,64.19,0.06,60.34
47721,713,739,4,1301.62,0.24,3956.92
47722,3487,130,3,1260.88,0.19,3063.94
47723,4148,551,4,862.17,0.29,2448.56
47724,7609,894,2,363.74,0.09,662.01
47725,8966,518,3,1348.87,0.24,3075.42
47726,5000,739,3,1301.62,0.17,3241.03
47727,9120,62,1,34.23,0.1,30.81
47728,2378,396,1,70.82,0.19,57.36
47729,4193,404,1,1427.63,0.29,1013.62
47730,5202,534,2,212.49,0.27,310.24
47731,6910,611,1,1015.99,0.11,904.23
47732,5489,950,2,1892.85,0.26,2801.42
47733,4743,506,3,1881.44,0.26,4176.8
47734,8427,488,2,1477.27,0.19,2393.18
47735,2826,215,5,519.23,0.26,1921.15
47736,3107,755,2,764.69,0.02,1498.79
47737,6165,351,4,1457.52,0.28,4197.66
47738,2343,76,1,576.23,0.26,426.41
47739,1757,427,1,600.06,0.2,480.05
47740,6613,316,2,655.18,0.05,1244.84
47741,4126,66,1,956.17,0.06,898.8
47742,7724,375,3,542.78,0.03,1579.49
47743,1286,52,5,1815.2,0.1,8168.4
47744,1426,591,2,1776.96,0.04,3411.76
47745,3920,176,5,1582.43,0.23,6092.36
47746,8919,387,4,455.26,0.02,1784.62
47747,7757,616,4,1045.35,0.06,3930.52
47748,3811,299,3,181.83,0.01,540.04
47749,6853,929,2,1727.25,0.06,3247.23
47750,5115,343,5,1826.91,0.29,6485.53
47751,2766,479,2,463.45,0.25,695.17
47752,1444,114,2,1655.19,0.03,3211.07
47753,562,405,2,1383.42,0.18,2268.81
47754,1112,797,5,191.3,0.06,899.11
47755,2170,753,2,1625.73,0.27,2373.57
47756,7364,63,4,1845.39,0.04,7086.3
47757,6256,323,4,1358.85,0.24,4130.9
47758,6288,424,5,1291.4,0.09,5875.87
47759,7931,777,2,1674.0,0.16,2812.32
47760,8806,680,5,1135.87,0.18,4657.07
47761,9978,489,5,79.33,0.28,285.59
47762,7612,477,2,1978.28,0.29,2809.16
47763,1816,78,3,342.41,0.27,749.88
47764,2736,445,4,835.43,0.03,3241.47
47765,8977,213,2,960.01,0.21,1516.82
47766,9322,296,2,399.41,0.24,607.1
47767,2358,483,2,718.23,0.24,1091.71
47768,1365,966,2,527.95,0.1,950.31
47769,6066,632,3,1298.17,0.3,2726.16
47770,4008,217,5,1385.39,0.01,6857.68
47771,1730,648,5,1952.93,0.08,8983.48
47772,9994,369,3,970.42,0.04,2794.81
47773,1815,995,4,768.63,0.1,2767.07
47774,8198,214,5,1006.89,0.22,3926.87
47775,4639,74,2,1291.8,0.25,1937.7
47776,6704,471,5,350.38,0.02,1716.86
47777,7470,220,4,841.72,0.22,2626.17
47778,4681,649,5,424.4,0.19,1718.82
47779,4860,529,2,125.74,0.2,201.18
47780,9332,522,1,1242.93,0.26,919.77
47781,8797,64,5,881.44,0.19,3569.83
47782,3419,942,1,1902.75,0.06,1788.58
47783,7013,583,3,808.38,0.23,1867.36
47784,9117,865,3,1508.34,0.19,3665.27
47785,7938,954,4,1330.31,0.28,3831.29
47786,3525,710,2,61.32,0.17,101.79
47787,3580,183,1,726.86,0.24,552.41
47788,1675,391,2,56.87,0.09,103.5
47789,2436,285,3,1969.85,0.17,4904.93
47790,9202,651,1,284.84,0.19,230.72
47791,6297,695,5,486.69,0.22,1898.09
47792,2663,774,5,1479.86,0.06,6955.34
47793,8314,625,4,1113.69,0.19,3608.36
47794,2093,770,2,227.61,0.09,414.25
47795,8231,863,5,507.25,0.1,2282.62
47796,310,206,1,170.45,0.05,161.93
47797,3103,250,5,1471.11,0.02,7208.44
47798,7744,731,2,161.32,0.07,300.06
47799,831,927,2,998.21,0.03,1936.53
47800,5891,958,3,367.59,0.26,816.05
47801,5506,848,4,1936.93,0.04,7437.81
47802,5129,983,4,521.63,0.27,1523.16
47803,891,785,3,227.88,0.08,628.95
47804,8818,978,1,25.53,0.1,22.98
47805,9592,602,1,137.04,0.01,135.67
47806,1938,572,3,1653.82,0.12,4366.08
47807,6929,789,4,1264.05,0.17,4196.65
47808,1659,252,5,1311.87,0.21,5181.89
47809,6712,153,3,33.17,0.17,82.59
47810,9519,668,4,1687.02,0.23,5196.02
47811,2021,690,3,59.8,0.2,143.52
47812,6829,526,3,1552.26,0.0,4656.78
47813,9967,69,5,814.31,0.24,3094.38
47814,5522,856,2,1570.0,0.17,2606.2
47815,8285,209,2,1391.78,0.01,2755.72
47816,3224,481,2,1457.08,0.07,2710.17
47817,5565,621,2,1978.67,0.22,3086.73
47818,3662,550,3,221.48,0.09,604.64
47819,8841,118,2,318.18,0.22,496.36
47820,7686,964,5,819.62,0.16,3442.4
47821,9822,487,3,1812.54,0.22,4241.34
47822,2660,78,2,342.41,0.29,486.22
47823,7461,859,5,1395.99,0.25,5234.96
47824,3654,500,4,1474.46,0.01,5838.86
47825,4912,50,5,151.71,0.13,659.94
47826,4209,996,2,238.26,0.29,338.33
47827,8785,160,2,125.72,0.17,208.7
47828,8706,973,2,650.7,0.02,1275.37
47829,8285,955,1,775.88,0.17,643.98
47830,5838,33,3,1890.48,0.13,4934.15
47831,8520,815,3,383.98,0.29,817.88
47832,7808,542,1,1767.67,0.24,1343.43
47833,9713,19,5,632.74,0.15,2689.14
47834,25,436,4,1664.19,0.06,6257.35
47835,443,896,2,1709.05,0.25,2563.57
47836,439,55,3,809.42,0.02,2379.69
47837,128,319,4,1323.11,0.16,4445.65
47838,7084,873,3,238.14,0.21,564.39
47839,8010,859,5,1395.99,0.09,6351.75
47840,4005,555,1,381.78,0.18,313.06
47841,7592,268,2,1411.3,0.09,2568.57
47842,1109,221,1,1052.8,0.15,894.88
47843,5883,589,5,1613.93,0.27,5890.84
47844,2510,359,1,1881.9,0.07,1750.17
47845,2760,586,1,1071.92,0.13,932.57
47846,7444,631,3,221.71,0.13,578.66
47847,7842,558,4,1944.13,0.13,6765.57
47848,6759,455,1,969.24,0.04,930.47
47849,2087,676,2,1616.1,0.27,2359.51
47850,3194,367,5,290.88,0.11,1294.42
47851,7608,812,5,260.64,0.2,1042.56
47852,4887,443,3,523.5,0.01,1554.8
47853,9781,910,4,1610.69,0.26,4767.64
47854,5930,367,4,290.88,0.09,1058.8
47855,3786,263,1,794.69,0.24,603.96
47856,2639,218,3,1497.31,0.19,3638.46
47857,9668,244,3,1402.31,0.1,3786.24
47858,9942,751,5,103.81,0.26,384.1
47859,9050,591,1,1776.96,0.2,1421.57
47860,2223,69,3,814.31,0.04,2345.21
47861,7397,782,2,447.56,0.15,760.85
47862,7838,166,3,419.91,0.11,1121.16
47863,2765,562,5,1216.99,0.07,5659.0
47864,6781,112,5,21.41,0.24,81.36
47865,8455,343,3,1826.91,0.22,4274.97
47866,2528,873,2,238.14,0.07,442.94
47867,9078,880,2,778.66,0.19,1261.43
47868,7333,701,2,1437.92,0.04,2760.81
47869,3703,404,3,1427.63,0.29,3040.85
47870,9313,700,1,45.88,0.03,44.5
47871,2300,304,2,545.21,0.19,883.24
47872,4518,765,2,1163.1,0.22,1814.44
47873,1870,354,1,756.8,0.29,537.33
47874,6422,72,1,783.19,0.01,775.36
47875,5806,529,3,125.74,0.25,282.91
47876,7227,462,3,901.9,0.01,2678.64
47877,8658,968,1,857.49,0.02,840.34
47878,9059,203,2,1809.52,0.1,3257.14
47879,8234,484,2,1749.1,0.27,2553.69
47880,2566,877,1,1126.89,0.09,1025.47
47881,6401,78,3,342.41,0.23,790.97
47882,1019,590,4,147.58,0.2,472.26
47883,3827,810,3,970.69,0.06,2737.35
47884,2510,309,1,1664.41,0.29,1181.73
47885,2386,678,4,1088.16,0.14,3743.27
47886,4545,396,5,70.82,0.02,347.02
47887,5981,247,4,1278.5,0.02,5011.72
47888,4345,860,5,1619.04,0.01,8014.25
47889,4358,182,3,144.68,0.06,408.0
47890,1847,284,5,1386.09,0.03,6722.54
47891,548,492,3,1980.35,0.1,5346.94
47892,681,70,4,688.28,0.21,2174.96
47893,8465,801,2,1341.02,0.0,2682.04
47894,2818,441,4,591.7,0.09,2153.79
47895,1698,443,2,523.5,0.06,984.18
47896,3838,372,2,398.72,0.28,574.16
47897,789,83,2,497.06,0.15,845.0
47898,1257,173,3,245.07,0.25,551.41
47899,571,750,5,592.73,0.22,2311.65
47900,9093,657,2,1729.94,0.28,2491.11
47901,9522,297,2,819.57,0.24,1245.75
47902,9748,706,2,1608.51,0.24,2444.94
47903,9863,808,4,1427.57,0.0,5710.28
47904,2521,215,2,519.23,0.11,924.23
47905,2856,591,3,1776.96,0.04,5117.64
47906,972,18,2,808.58,0.2,1293.73
47907,4953,585,3,682.47,0.04,1965.51
47908,4120,23,2,1192.66,0.23,1836.7
47909,4799,363,5,1843.88,0.29,6545.77
47910,1908,217,1,1385.39,0.25,1039.04
47911,2038,228,2,1272.93,0.09,2316.73
47912,1281,890,4,1677.31,0.21,5300.3
47913,9002,603,5,456.58,0.28,1643.69
47914,9744,24,4,195.36,0.2,625.15
47915,9101,841,2,1782.44,0.01,3529.23
47916,2152,65,5,1229.85,0.0,6149.25
47917,4079,596,3,1744.38,0.17,4343.51
47918,2894,267,2,919.75,0.16,1545.18
47919,4831,707,4,504.57,0.14,1735.72
47920,9230,927,1,998.21,0.07,928.34
47921,5882,793,2,1687.12,0.14,2901.85
47922,525,745,1,1932.49,0.1,1739.24
47923,5313,459,5,531.5,0.2,2126.0
47924,8811,684,1,760.04,0.06,714.44
47925,3093,4,5,1969.88,0.2,7879.52
47926,422,132,3,557.58,0.3,1170.92
47927,4594,909,3,1980.94,0.22,4635.4
47928,9301,818,3,1188.0,0.05,3385.8
47929,548,617,1,150.43,0.12,132.38
47930,4985,722,1,1165.92,0.17,967.71
47931,4816,935,4,823.91,0.14,2834.25
47932,4152,746,3,333.1,0.08,919.36
47933,8588,982,5,1512.27,0.13,6578.37
47934,218,784,3,1650.22,0.23,3812.01
47935,4053,385,1,1266.07,0.13,1101.48
47936,4319,932,3,582.74,0.04,1678.29
47937,9735,943,1,132.49,0.23,102.02
47938,6858,590,3,147.58,0.07,411.75
47939,7181,315,3,1077.59,0.14,2780.18
47940,1804,428,1,1740.34,0.16,1461.89
47941,4923,142,5,1580.13,0.13,6873.57
47942,440,866,2,207.96,0.16,349.37
47943,1753,86,2,1588.54,0.1,2859.37
47944,3021,155,1,706.95,0.21,558.49
47945,2583,467,1,1511.93,0.2,1209.54
47946,2832,532,5,595.61,0.25,2233.54
47947,5581,54,4,1548.9,0.2,4956.48
47948,553,742,4,1372.47,0.14,4721.3
47949,1244,342,2,139.33,0.26,206.21
47950,3161,299,3,181.83,0.04,523.67
47951,500,261,3,1391.71,0.18,3423.61
47952,881,602,5,137.04,0.26,507.05
47953,384,319,5,1323.11,0.11,5887.84
47954,5231,388,5,176.9,0.23,681.07
47955,7695,648,3,1952.93,0.29,4159.74
47956,5955,719,3,251.55,0.05,716.92
47957,1032,664,3,57.61,0.23,133.08
47958,9558,946,2,1810.38,0.25,2715.57
47959,3110,363,2,1843.88,0.16,3097.72
47960,2786,990,1,352.5,0.27,257.32
47961,8648,270,5,1857.41,0.15,7893.99
47962,7905,537,3,784.79,0.24,1789.32
47963,808,554,4,452.5,0.27,1321.3
47964,7234,975,2,599.72,0.22,935.56
47965,6773,406,5,727.35,0.22,2836.66
47966,632,995,4,768.63,0.11,2736.32
47967,5506,102,5,1848.69,0.12,8134.24
47968,273,700,2,45.88,0.05,87.17
47969,7106,488,5,1477.27,0.17,6130.67
47970,7548,801,1,1341.02,0.23,1032.59
47971,6307,671,3,19.21,0.02,56.48
47972,3833,949,2,1106.62,0.28,1593.53
47973,953,535,3,676.4,0.04,1948.03
47974,9128,918,4,556.55,0.16,1870.01
47975,4083,310,5,947.46,0.16,3979.33
47976,8580,316,2,655.18,0.04,1257.95
47977,3781,198,4,638.75,0.04,2452.8
47978,6983,857,5,944.74,0.23,3637.25
47979,5347,631,3,221.71,0.08,611.92
47980,8846,721,4,329.95,0.1,1187.82
47981,1613,854,3,1436.23,0.17,3576.21
47982,7094,623,4,997.04,0.24,3031.0
47983,777,624,5,1686.37,0.09,7672.98
47984,993,935,1,823.91,0.29,584.98
47985,6915,897,2,1959.73,0.01,3880.27
47986,127,53,3,1687.32,0.07,4707.62
47987,8863,412,4,583.21,0.29,1656.32
47988,6246,780,2,1196.43,0.21,1890.36
47989,8811,402,4,735.51,0.08,2706.68
47990,9051,78,4,342.41,0.19,1109.41
47991,4380,625,2,1113.69,0.04,2138.28
47992,2230,446,5,1305.77,0.23,5027.21
47993,1793,148,3,1269.65,0.12,3351.88
47994,3813,239,4,255.63,0.03,991.84
47995,8907,712,4,56.33,0.2,180.26
47996,4858,339,2,1845.15,0.08,3395.08
47997,5035,555,1,381.78,0.09,347.42
47998,8048,355,4,1326.98,0.2,4246.34
47999,2268,811,1,722.72,0.11,643.22
48000,974,936,3,142.49,0.04,410.37
48001,5778,92,1,1986.61,0.28,1430.36
48002,6345,657,2,1729.94,0.3,2421.92
48003,9251,502,3,297.53,0.07,830.11
48004,4951,651,2,284.84,0.15,484.23
48005,28,58,2,670.75,0.29,952.46
48006,597,758,1,1994.52,0.26,1475.94
48007,3007,209,4,1391.78,0.08,5121.75
48008,9369,891,5,100.69,0.25,377.59
48009,1561,308,1,1379.32,0.01,1365.53
48010,9396,912,3,1056.88,0.04,3043.81
48011,3857,643,4,1164.6,0.21,3680.14
48012,8589,609,1,488.56,0.27,356.65
48013,944,11,4,32.31,0.3,90.47
48014,3969,129,2,221.29,0.25,331.94
48015,4728,20,1,1533.13,0.14,1318.49
48016,8996,313,1,141.92,0.21,112.12
48017,6816,839,2,164.35,0.19,266.25
48018,3783,489,3,79.33,0.23,183.25
48019,2963,663,5,1117.8,0.15,4750.65
48020,1228,700,4,45.88,0.25,137.64
48021,203,166,2,419.91,0.26,621.47
48022,2938,941,4,1791.01,0.16,6017.79
48023,4454,399,2,1557.45,0.22,2429.62
48024,7996,405,3,1383.42,0.15,3527.72
48025,5238,73,3,1418.29,0.13,3701.74
48026,9526,806,4,991.72,0.28,2856.15
48027,1784,712,1,56.33,0.22,43.94
48028,1118,517,4,964.84,0.24,2933.11
48029,3853,546,1,174.12,0.04,167.16
48030,3198,531,1,978.55,0.07,910.05
48031,5769,909,2,1980.94,0.08,3644.93
48032,8741,540,1,238.52,0.09,217.05
48033,1536,259,5,392.37,0.29,1392.91
48034,281,883,2,1829.59,0.02,3586.0
48035,7003,577,2,1534.68,0.04,2946.59
48036,6791,911,2,1368.9,0.3,1916.46
48037,1511,515,1,1818.69,0.21,1436.77
48038,6347,846,1,667.24,0.1,600.52
48039,1653,1000,1,1673.85,0.12,1472.99
48040,7535,84,4,1673.25,0.23,5153.61
48041,6932,293,4,973.06,0.27,2841.34
48042,9241,880,2,778.66,0.05,1479.45
48043,3983,768,3,764.43,0.22,1788.77
48044,8460,343,1,1826.91,0.27,1333.64
48045,1188,157,2,489.82,0.01,969.84
48046,3955,770,1,227.61,0.26,168.43
48047,3503,381,3,843.26,0.26,1872.04
48048,1955,327,2,94.39,0.29,134.03
48049,8698,756,2,494.74,0.07,920.22
48050,8129,766,2,452.6,0.24,687.95
48051,6500,27,2,885.02,0.1,1593.04
48052,8604,946,4,1810.38,0.19,5865.63
48053,5307,591,3,1776.96,0.23,4104.78
48054,5940,134,1,1141.08,0.19,924.27
48055,4554,876,4,1756.83,0.26,5200.22
48056,5981,975,3,599.72,0.26,1331.38
48057,3310,622,5,1574.52,0.22,6140.63
48058,7685,231,5,911.09,0.05,4327.68
48059,3682,879,2,472.41,0.18,774.75
48060,3601,625,4,1113.69,0.06,4187.47
48061,8956,629,5,1241.94,0.19,5029.86
48062,6974,205,1,147.88,0.05,140.49
48063,9324,402,2,735.51,0.05,1397.47
48064,417,379,2,156.41,0.06,294.05
48065,5228,58,1,670.75,0.07,623.8
48066,7819,804,1,1399.89,0.14,1203.91
48067,9318,81,5,1276.46,0.21,5042.02
48068,5046,54,3,1548.9,0.07,4321.43
48069,6239,668,2,1687.02,0.1,3036.64
48070,5307,718,3,1664.28,0.12,4393.7
48071,4980,117,3,1476.26,0.0,4428.78
48072,1689,644,1,1385.41,0.26,1025.2
48073,3762,526,5,1552.26,0.17,6441.88
48074,42,394,5,1509.11,0.09,6866.45
48075,1438,834,1,1174.32,0.04,1127.35
48076,4531,4,4,1969.88,0.28,5673.25
48077,347,281,1,1781.46,0.14,1532.06
48078,4126,480,3,955.54,0.16,2407.96
48079,6677,709,1,1027.56,0.22,801.5
48080,2493,260,3,630.87,0.25,1419.46
48081,2651,169,1,397.46,0.25,298.09
48082,4187,487,1,1812.54,0.09,1649.41
48083,3074,721,1,329.95,0.27,240.86
48084,6401,471,4,350.38,0.26,1037.12
48085,1251,709,2,1027.56,0.1,1849.61
48086,6851,344,3,1042.08,0.09,2844.88
48087,2061,403,5,1508.85,0.11,6714.38
48088,7103,13,1,484.7,0.04,465.31
48089,5874,574,3,127.69,0.08,352.42
48090,7930,50,4,151.71,0.04,582.57
48091,358,116,5,1236.94,0.0,6184.7
48092,9629,186,5,1557.68,0.19,6308.6
48093,4264,535,3,676.4,0.11,1805.99
48094,9346,308,1,1379.32,0.02,1351.73
48095,4787,403,2,1508.85,0.04,2896.99
48096,624,291,2,1924.22,0.14,3309.66
48097,5410,36,4,450.05,0.28,1296.14
48098,3625,891,4,100.69,0.07,374.57
48099,6110,973,1,650.7,0.05,618.16
48100,5246,216,1,1014.0,0.04,973.44
48101,8395,480,5,955.54,0.02,4682.15
48102,8504,13,4,484.7,0.13,1686.76
48103,9336,808,1,1427.57,0.13,1241.99
48104,6721,60,2,76.41,0.26,113.09
48105,4481,696,2,1098.41,0.16,1845.33
48106,5511,389,5,995.23,0.28,3582.83
48107,4577,872,1,453.03,0.02,443.97
48108,8041,376,3,1802.55,0.11,4812.81
48109,3310,694,5,1718.46,0.21,6787.92
48110,6953,306,2,659.21,0.07,1226.13
48111,3933,34,3,716.76,0.18,1763.23
48112,7557,532,4,595.61,0.13,2072.72
48113,1521,841,1,1782.44,0.03,1728.97
48114,1979,151,3,1911.29,0.03,5561.85
48115,4954,415,1,794.85,0.29,564.34
48116,6146,239,1,255.63,0.01,253.07
48117,1756,516,2,1523.44,0.18,2498.44
48118,5195,117,5,1476.26,0.3,5166.91
48119,937,43,3,1567.18,0.25,3526.15
48120,6559,295,3,1058.56,0.17,2635.81
48121,794,673,3,1147.84,0.29,2444.9
48122,5907,909,2,1980.94,0.28,2852.55
48123,643,975,2,599.72,0.25,899.58
48124,6417,279,4,1873.75,0.19,6070.95
48125,3684,369,2,970.42,0.04,1863.21
48126,9008,507,1,251.81,0.16,211.52
48127,5263,789,4,1264.05,0.3,3539.34
48128,4875,381,4,843.26,0.09,3069.47
48129,592,863,3,507.25,0.01,1506.53
48130,8739,210,1,370.3,0.19,299.94
48131,39,386,1,794.6,0.09,723.09
48132,1820,915,2,1480.72,0.24,2250.69
48133,7899,523,5,288.02,0.19,1166.48
48134,7641,18,1,808.58,0.04,776.24
48135,369,90,1,1987.37,0.28,1430.91
48136,1235,696,3,1098.41,0.01,3262.28
48137,3641,650,4,1130.55,0.21,3572.54
48138,8307,472,2,1556.61,0.09,2833.03
48139,1634,385,1,1266.07,0.02,1240.75
48140,6790,110,3,816.02,0.27,1787.08
48141,8586,19,4,632.74,0.22,1974.15
48142,7882,419,3,779.81,0.28,1684.39
48143,6861,673,2,1147.84,0.13,1997.24
48144,3928,175,5,1988.1,0.15,8449.42
48145,9275,754,2,1092.12,0.01,2162.4
48146,8398,443,4,523.5,0.27,1528.62
48147,1212,689,4,1256.21,0.09,4572.6
48148,1121,832,5,377.54,0.07,1755.56
48149,4708,278,2,1710.22,0.04,3283.62
48150,4762,388,4,176.9,0.18,580.23
48151,7561,566,1,378.19,0.28,272.3
48152,7188,170,1,1271.6,0.15,1080.86
48153,5545,995,5,768.63,0.2,3074.52
48154,4254,742,3,1372.47,0.17,3417.45
48155,6237,930,1,1610.97,0.08,1482.09
