inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
16845,843,5,363,98,2026-01-01
16846,843,6,227,85,2026-01-01
16847,843,7,305,88,2026-01-01
16848,843,8,459,99,2026-01-01
16849,843,9,137,49,2026-01-01
16850,843,10,152,93,2026-01-01
16851,843,11,320,82,2026-01-01
16852,843,12,207,86,2026-01-01
16853,843,13,28,28,2026-01-01
16854,843,14,406,23,2026-01-01
16855,843,15,210,73,2026-01-01
16856,843,16,382,50,2026-01-01
16857,843,17,31,77,2026-01-01
16858,843,18,430,70,2026-01-01
16859,843,19,288,20,2026-01-01
16860,843,20,282,61,2026-01-01
16861,844,1,384,90,2026-01-01
16862,844,2,246,70,2026-01-01
16863,844,3,55,47,2026-01-01
16864,844,4,46,32,2026-01-01
16865,844,5,418,82,2026-01-01
16866,844,6,23,60,2026-01-01
16867,844,7,207,25,2026-01-01
16868,844,8,204,67,2026-01-01
16869,844,9,299,51,2026-01-01
16870,844,10,476,38,2026-01-01
16871,844,11,87,55,2026-01-01
16872,844,12,143,55,2026-01-01
16873,844,13,356,20,2026-01-01
16874,844,14,407,62,2026-01-01
16875,844,15,449,40,2026-01-01
16876,844,16,190,92,2026-01-01
16877,844,17,158,49,2026-01-01
16878,844,18,160,54,2026-01-01
16879,844,19,306,33,2026-01-01
16880,844,20,7,52,2026-01-01
16881,845,1,389,47,2026-01-01
16882,845,2,233,38,2026-01-01
16883,845,3,134,93,2026-01-01
16884,845,4,75,67,2026-01-01
16885,845,5,468,79,2026-01-01
16886,845,6,439,97,2026-01-01
16887,845,7,67,26,2026-01-01
16888,845,8,425,58,2026-01-01
16889,845,9,281,22,2026-01-01
16890,845,10,97,65,2026-01-01
16891,845,11,67,42,2026-01-01
16892,845,12,234,46,2026-01-01
16893,845,13,477,28,2026-01-01
16894,845,14,179,66,2026-01-01
16895,845,15,352,58,2026-01-01
16896,845,16,341,98,2026-01-01
16897,845,17,225,85,2026-01-01
16898,845,18,437,59,2026-01-01
16899,845,19,197,24,2026-01-01
16900,845,20,118,20,2026-01-01
16901,846,1,2,86,2026-01-01
16902,846,2,335,62,2026-01-01
16903,846,3,392,83,2026-01-01
16904,846,4,225,65,2026-01-01
16905,846,5,431,65,2026-01-01
16906,846,6,447,22,2026-01-01
16907,846,7,351,93,2026-01-01
16908,846,8,392,50,2026-01-01
16909,846,9,449,73,2026-01-01
16910,846,10,49,46,2026-01-01
16911,846,11,403,28,2026-01-01
16912,846,12,195,83,2026-01-01
16913,846,13,34,93,2026-01-01
16914,846,14,321,60,2026-01-01
16915,846,15,164,90,2026-01-01
16916,846,16,446,90,2026-01-01
16917,846,17,405,39,2026-01-01
16918,846,18,68,33,2026-01-01
16919,846,19,366,28,2026-01-01
16920,846,20,86,88,2026-01-01
16921,847,1,140,99,2026-01-01
16922,847,2,431,39,2026-01-01
16923,847,3,231,47,2026-01-01
16924,847,4,162,83,2026-01-01
16925,847,5,463,53,2026-01-01
16926,847,6,173,36,2026-01-01
16927,847,7,154,40,2026-01-01
16928,847,8,289,40,2026-01-01
16929,847,9,317,27,2026-01-01
16930,847,10,336,76,2026-01-01
16931,847,11,251,86,2026-01-01
16932,847,12,294,24,2026-01-01
16933,847,13,13,21,2026-01-01
16934,847,14,211,51,2026-01-01
16935,847,15,48,29,2026-01-01
16936,847,16,464,40,2026-01-01
16937,847,17,112,91,2026-01-01
16938,847,18,188,62,2026-01-01
16939,847,19,57,31,2026-01-01
16940,847,20,275,35,2026-01-01
16941,848,1,172,39,2026-01-01
16942,848,2,173,64,2026-01-01
16943,848,3,398,67,2026-01-01
16944,848,4,195,58,2026-01-01
16945,848,5,254,62,2026-01-01
16946,848,6,496,74,2026-01-01
16947,848,7,454,81,2026-01-01
16948,848,8,246,88,2026-01-01
16949,848,9,363,24,2026-01-01
16950,848,10,27,60,2026-01-01
16951,848,11,310,23,2026-01-01
16952,848,12,68,60,2026-01-01
16953,848,13,97,28,2026-01-01
16954,848,14,93,34,2026-01-01
16955,848,15,174,41,2026-01-01
16956,848,16,71,67,2026-01-01
16957,848,17,209,49,2026-01-01
16958,848,18,308,61,2026-01-01
16959,848,19,480,98,2026-01-01
16960,848,20,153,60,2026-01-01
16961,849,1,62,94,2026-01-01
16962,849,2,413,77,2026-01-01
16963,849,3,246,28,2026-01-01
16964,849,4,407,47,2026-01-01
16965,849,5,315,42,2026-01-01
16966,849,6,392,72,2026-01-01
16967,849,7,194,73,2026-01-01
16968,849,8,194,73,2026-01-01
16969,849,9,418,40,2026-01-01
16970,849,10,354,71,2026-01-01
16971,849,11,495,73,2026-01-01
16972,849,12,300,58,2026-01-01
16973,849,13,102,74,2026-01-01
16974,849,14,279,50,2026-01-01
16975,849,15,30,73,2026-01-01
16976,849,16,199,23,2026-01-01
16977,849,17,471,97,2026-01-01
16978,849,18,398,54,2026-01-01
16979,849,19,370,28,2026-01-01
16980,849,20,436,40,2026-01-01
16981,850,1,449,29,2026-01-01
16982,850,2,484,35,2026-01-01
16983,850,3,495,69,2026-01-01
16984,850,4,253,41,2026-01-01
16985,850,5,483,29,2026-01-01
16986,850,6,66,80,2026-01-01
16987,850,7,175,100,2026-01-01
16988,850,8,415,66,2026-01-01
16989,850,9,228,50,2026-01-01
16990,850,10,404,88,2026-01-01
16991,850,11,369,64,2026-01-01
16992,850,12,281,86,2026-01-01
16993,850,13,495,45,2026-01-01
16994,850,14,305,27,2026-01-01
16995,850,15,496,42,2026-01-01
16996,850,16,454,90,2026-01-01
16997,850,17,183,40,2026-01-01
16998,850,18,219,36,2026-01-01
16999,850,19,70,94,2026-01-01
17000,850,20,347,28,2026-01-01
17001,851,1,284,55,2026-01-01
17002,851,2,178,61,2026-01-01
17003,851,3,38,45,2026-01-01
17004,851,4,282,23,2026-01-01
17005,851,5,291,42,2026-01-01
17006,851,6,455,67,2026-01-01
17007,851,7,123,36,2026-01-01
17008,851,8,359,26,2026-01-01
17009,851,9,274,20,2026-01-01
17010,851,10,428,65,2026-01-01
17011,851,11,234,31,2026-01-01
17012,851,12,241,45,2026-01-01
17013,851,13,425,58,2026-01-01
17014,851,14,242,72,2026-01-01
17015,851,15,213,46,2026-01-01
17016,851,16,65,67,2026-01-01
17017,851,17,98,44,2026-01-01
17018,851,18,452,97,2026-01-01
17019,851,19,499,96,2026-01-01
17020,851,20,305,53,2026-01-01
17021,852,1,208,99,2026-01-01
17022,852,2,126,83,2026-01-01
17023,852,3,450,39,2026-01-01
17024,852,4,67,30,2026-01-01
17025,852,5,425,87,2026-01-01
17026,852,6,420,26,2026-01-01
17027,852,7,161,25,2026-01-01
17028,852,8,103,23,2026-01-01
17029,852,9,363,44,2026-01-01
17030,852,10,493,22,2026-01-01
17031,852,11,218,96,2026-01-01
17032,852,12,163,61,2026-01-01
17033,852,13,175,61,2026-01-01
17034,852,14,328,26,2026-01-01
17035,852,15,71,28,2026-01-01
17036,852,16,118,21,2026-01-01
17037,852,17,10,46,2026-01-01
17038,852,18,39,23,2026-01-01
17039,852,19,259,53,2026-01-01
17040,852,20,5,78,2026-01-01
17041,853,1,402,71,2026-01-01
17042,853,2,343,75,2026-01-01
17043,853,3,407,97,2026-01-01
17044,853,4,90,48,2026-01-01
17045,853,5,285,48,2026-01-01
17046,853,6,385,20,2026-01-01
17047,853,7,413,96,2026-01-01
17048,853,8,273,82,2026-01-01
17049,853,9,29,41,2026-01-01
17050,853,10,451,64,2026-01-01
17051,853,11,486,86,2026-01-01
17052,853,12,379,96,2026-01-01
17053,853,13,182,20,2026-01-01
17054,853,14,56,71,2026-01-01
17055,853,15,60,93,2026-01-01
17056,853,16,314,55,2026-01-01
17057,853,17,138,44,2026-01-01
17058,853,18,67,41,2026-01-01
17059,853,19,179,75,2026-01-01
17060,853,20,492,41,2026-01-01
17061,854,1,490,54,2026-01-01
17062,854,2,147,95,2026-01-01
17063,854,3,348,96,2026-01-01
17064,854,4,185,33,2026-01-01
17065,854,5,326,77,2026-01-01
17066,854,6,239,73,2026-01-01
17067,854,7,8,85,2026-01-01
17068,854,8,232,42,2026-01-01
17069,854,9,221,30,2026-01-01
17070,854,10,363,95,2026-01-01
17071,854,11,81,68,2026-01-01
17072,854,12,431,83,2026-01-01
17073,854,13,12,21,2026-01-01
17074,854,14,242,95,2026-01-01
17075,854,15,312,69,2026-01-01
17076,854,16,209,77,2026-01-01
17077,854,17,130,85,2026-01-01
17078,854,18,412,34,2026-01-01
17079,854,19,169,60,2026-01-01
17080,854,20,398,28,2026-01-01
17081,855,1,341,57,2026-01-01
17082,855,2,55,63,2026-01-01
17083,855,3,271,91,2026-01-01
17084,855,4,372,78,2026-01-01
17085,855,5,87,66,2026-01-01
17086,855,6,415,63,2026-01-01
17087,855,7,50,42,2026-01-01
17088,855,8,175,36,2026-01-01
17089,855,9,437,35,2026-01-01
17090,855,10,111,20,2026-01-01
17091,855,11,454,58,2026-01-01
17092,855,12,209,21,2026-01-01
17093,855,13,369,41,2026-01-01
17094,855,14,149,87,2026-01-01
17095,855,15,324,80,2026-01-01
17096,855,16,478,38,2026-01-01
17097,855,17,391,98,2026-01-01
17098,855,18,480,21,2026-01-01
17099,855,19,461,39,2026-01-01
17100,855,20,468,64,2026-01-01
17101,856,1,294,69,2026-01-01
17102,856,2,19,90,2026-01-01
17103,856,3,208,51,2026-01-01
17104,856,4,288,83,2026-01-01
17105,856,5,18,35,2026-01-01
17106,856,6,306,23,2026-01-01
17107,856,7,229,94,2026-01-01
17108,856,8,60,65,2026-01-01
17109,856,9,440,94,2026-01-01
17110,856,10,204,87,2026-01-01
17111,856,11,454,37,2026-01-01
17112,856,12,423,72,2026-01-01
17113,856,13,210,30,2026-01-01
17114,856,14,388,93,2026-01-01
17115,856,15,362,94,2026-01-01
17116,856,16,56,93,2026-01-01
17117,856,17,64,59,2026-01-01
17118,856,18,413,52,2026-01-01
17119,856,19,440,76,2026-01-01
17120,856,20,247,78,2026-01-01
17121,857,1,60,80,2026-01-01
17122,857,2,155,34,2026-01-01
17123,857,3,381,64,2026-01-01
17124,857,4,292,25,2026-01-01
17125,857,5,382,58,2026-01-01
17126,857,6,454,68,2026-01-01
17127,857,7,100,75,2026-01-01
17128,857,8,76,59,2026-01-01
17129,857,9,375,36,2026-01-01
17130,857,10,288,72,2026-01-01
17131,857,11,335,81,2026-01-01
17132,857,12,342,47,2026-01-01
17133,857,13,495,24,2026-01-01
17134,857,14,283,66,2026-01-01
17135,857,15,88,20,2026-01-01
17136,857,16,250,27,2026-01-01
17137,857,17,28,57,2026-01-01
17138,857,18,118,78,2026-01-01
17139,857,19,255,70,2026-01-01
17140,857,20,219,32,2026-01-01
17141,858,1,331,64,2026-01-01
17142,858,2,357,76,2026-01-01
17143,858,3,498,51,2026-01-01
17144,858,4,280,48,2026-01-01
17145,858,5,94,56,2026-01-01
17146,858,6,377,99,2026-01-01
17147,858,7,174,47,2026-01-01
17148,858,8,436,54,2026-01-01
17149,858,9,459,75,2026-01-01
17150,858,10,222,21,2026-01-01
17151,858,11,66,63,2026-01-01
17152,858,12,452,46,2026-01-01
17153,858,13,485,24,2026-01-01
17154,858,14,137,29,2026-01-01
17155,858,15,431,71,2026-01-01
17156,858,16,71,47,2026-01-01
17157,858,17,487,64,2026-01-01
17158,858,18,431,22,2026-01-01
17159,858,19,195,63,2026-01-01
17160,858,20,85,59,2026-01-01
17161,859,1,156,25,2026-01-01
17162,859,2,442,49,2026-01-01
17163,859,3,473,95,2026-01-01
17164,859,4,223,87,2026-01-01
17165,859,5,360,49,2026-01-01
17166,859,6,1,47,2026-01-01
17167,859,7,208,26,2026-01-01
17168,859,8,397,92,2026-01-01
17169,859,9,431,80,2026-01-01
17170,859,10,44,42,2026-01-01
17171,859,11,58,61,2026-01-01
17172,859,12,226,34,2026-01-01
17173,859,13,256,59,2026-01-01
17174,859,14,429,96,2026-01-01
17175,859,15,225,96,2026-01-01
17176,859,16,86,48,2026-01-01
17177,859,17,70,28,2026-01-01
17178,859,18,358,52,2026-01-01
17179,859,19,153,59,2026-01-01
17180,859,20,286,57,2026-01-01
17181,860,1,215,43,2026-01-01
17182,860,2,453,51,2026-01-01
17183,860,3,30,91,2026-01-01
17184,860,4,224,82,2026-01-01
17185,860,5,432,81,2026-01-01
17186,860,6,435,27,2026-01-01
17187,860,7,164,32,2026-01-01
17188,860,8,281,90,2026-01-01
17189,860,9,493,56,2026-01-01
17190,860,10,259,62,2026-01-01
17191,860,11,412,41,2026-01-01
17192,860,12,138,33,2026-01-01
17193,860,13,244,23,2026-01-01
17194,860,14,159,81,2026-01-01
17195,860,15,271,51,2026-01-01
17196,860,16,301,97,2026-01-01
17197,860,17,206,86,2026-01-01
17198,860,18,166,46,2026-01-01
17199,860,19,101,97,2026-01-01
17200,860,20,306,63,2026-01-01
17201,861,1,188,60,2026-01-01
17202,861,2,367,72,2026-01-01
17203,861,3,297,94,2026-01-01
17204,861,4,206,33,2026-01-01
17205,861,5,113,57,2026-01-01
17206,861,6,487,84,2026-01-01
17207,861,7,500,40,2026-01-01
17208,861,8,208,53,2026-01-01
17209,861,9,313,28,2026-01-01
17210,861,10,252,48,2026-01-01
17211,861,11,249,21,2026-01-01
17212,861,12,389,87,2026-01-01
17213,861,13,59,23,2026-01-01
17214,861,14,201,54,2026-01-01
17215,861,15,34,64,2026-01-01
17216,861,16,356,41,2026-01-01
17217,861,17,191,77,2026-01-01
17218,861,18,274,53,2026-01-01
17219,861,19,409,38,2026-01-01
17220,861,20,318,56,2026-01-01
17221,862,1,105,70,2026-01-01
17222,862,2,348,40,2026-01-01
17223,862,3,324,65,2026-01-01
17224,862,4,185,46,2026-01-01
17225,862,5,158,76,2026-01-01
17226,862,6,69,31,2026-01-01
17227,862,7,122,73,2026-01-01
17228,862,8,354,40,2026-01-01
17229,862,9,35,73,2026-01-01
17230,862,10,148,52,2026-01-01
17231,862,11,228,92,2026-01-01
17232,862,12,172,29,2026-01-01
17233,862,13,352,41,2026-01-01
17234,862,14,271,87,2026-01-01
17235,862,15,37,46,2026-01-01
17236,862,16,461,94,2026-01-01
17237,862,17,306,82,2026-01-01
17238,862,18,5,43,2026-01-01
17239,862,19,99,37,2026-01-01
17240,862,20,452,22,2026-01-01
17241,863,1,219,85,2026-01-01
17242,863,2,210,90,2026-01-01
17243,863,3,184,53,2026-01-01
17244,863,4,81,23,2026-01-01
17245,863,5,341,38,2026-01-01
17246,863,6,46,41,2026-01-01
17247,863,7,432,31,2026-01-01
17248,863,8,337,65,2026-01-01
17249,863,9,326,34,2026-01-01
17250,863,10,179,75,2026-01-01
17251,863,11,455,91,2026-01-01
17252,863,12,9,56,2026-01-01
17253,863,13,483,41,2026-01-01
17254,863,14,394,89,2026-01-01
17255,863,15,90,86,2026-01-01
17256,863,16,379,34,2026-01-01
17257,863,17,301,48,2026-01-01
17258,863,18,77,53,2026-01-01
17259,863,19,41,54,2026-01-01
17260,863,20,332,26,2026-01-01
17261,864,1,98,81,2026-01-01
17262,864,2,399,36,2026-01-01
17263,864,3,408,71,2026-01-01
17264,864,4,311,83,2026-01-01
17265,864,5,222,35,2026-01-01
17266,864,6,422,62,2026-01-01
17267,864,7,155,31,2026-01-01
17268,864,8,74,100,2026-01-01
17269,864,9,321,42,2026-01-01
17270,864,10,46,29,2026-01-01
17271,864,11,381,28,2026-01-01
17272,864,12,309,38,2026-01-01
17273,864,13,176,27,2026-01-01
17274,864,14,210,52,2026-01-01
17275,864,15,158,93,2026-01-01
17276,864,16,274,83,2026-01-01
17277,864,17,73,84,2026-01-01
17278,864,18,115,80,2026-01-01
17279,864,19,76,47,2026-01-01
17280,864,20,452,20,2026-01-01
17281,865,1,405,21,2026-01-01
17282,865,2,490,34,2026-01-01
17283,865,3,308,67,2026-01-01
17284,865,4,250,98,2026-01-01
17285,865,5,440,42,2026-01-01
17286,865,6,423,84,2026-01-01
17287,865,7,474,45,2026-01-01
17288,865,8,111,55,2026-01-01
17289,865,9,370,86,2026-01-01
17290,865,10,36,22,2026-01-01
17291,865,11,289,52,2026-01-01
17292,865,12,126,84,2026-01-01
17293,865,13,407,94,2026-01-01
17294,865,14,115,22,2026-01-01
17295,865,15,18,93,2026-01-01
17296,865,16,18,85,2026-01-01
17297,865,17,412,77,2026-01-01
17298,865,18,389,70,2026-01-01
17299,865,19,185,95,2026-01-01
17300,865,20,77,69,2026-01-01
17301,866,1,347,96,2026-01-01
17302,866,2,461,94,2026-01-01
17303,866,3,411,98,2026-01-01
17304,866,4,33,35,2026-01-01
17305,866,5,140,38,2026-01-01
17306,866,6,324,72,2026-01-01
17307,866,7,301,100,2026-01-01
17308,866,8,280,29,2026-01-01
17309,866,9,254,57,2026-01-01
17310,866,10,134,80,2026-01-01
17311,866,11,6,57,2026-01-01
17312,866,12,23,52,2026-01-01
17313,866,13,380,50,2026-01-01
17314,866,14,221,61,2026-01-01
17315,866,15,428,32,2026-01-01
17316,866,16,380,29,2026-01-01
17317,866,17,457,68,2026-01-01
17318,866,18,172,81,2026-01-01
17319,866,19,494,79,2026-01-01
17320,866,20,28,20,2026-01-01
17321,867,1,265,98,2026-01-01
17322,867,2,405,35,2026-01-01
17323,867,3,396,32,2026-01-01
17324,867,4,196,91,2026-01-01
17325,867,5,104,38,2026-01-01
17326,867,6,82,89,2026-01-01
17327,867,7,485,67,2026-01-01
17328,867,8,419,98,2026-01-01
17329,867,9,215,24,2026-01-01
17330,867,10,64,53,2026-01-01
17331,867,11,74,28,2026-01-01
17332,867,12,382,55,2026-01-01
17333,867,13,142,72,2026-01-01
17334,867,14,78,77,2026-01-01
17335,867,15,414,58,2026-01-01
17336,867,16,15,68,2026-01-01
17337,867,17,122,85,2026-01-01
17338,867,18,286,75,2026-01-01
17339,867,19,5,22,2026-01-01
17340,867,20,207,95,2026-01-01
17341,868,1,346,65,2026-01-01
17342,868,2,331,61,2026-01-01
17343,868,3,481,94,2026-01-01
17344,868,4,178,72,2026-01-01
17345,868,5,141,35,2026-01-01
17346,868,6,396,98,2026-01-01
17347,868,7,345,30,2026-01-01
17348,868,8,207,38,2026-01-01
17349,868,9,297,23,2026-01-01
17350,868,10,26,81,2026-01-01
17351,868,11,364,55,2026-01-01
17352,868,12,326,72,2026-01-01
17353,868,13,442,44,2026-01-01
17354,868,14,59,37,2026-01-01
17355,868,15,368,60,2026-01-01
17356,868,16,483,62,2026-01-01
17357,868,17,444,83,2026-01-01
17358,868,18,201,89,2026-01-01
17359,868,19,423,87,2026-01-01
17360,868,20,137,67,2026-01-01
17361,869,1,444,90,2026-01-01
17362,869,2,464,50,2026-01-01
17363,869,3,372,75,2026-01-01
17364,869,4,360,42,2026-01-01
17365,869,5,60,98,2026-01-01
17366,869,6,80,74,2026-01-01
17367,869,7,281,96,2026-01-01
17368,869,8,92,33,2026-01-01
17369,869,9,119,39,2026-01-01
17370,869,10,433,42,2026-01-01
17371,869,11,113,90,2026-01-01
17372,869,12,446,31,2026-01-01
17373,869,13,138,27,2026-01-01
17374,869,14,224,63,2026-01-01
17375,869,15,103,68,2026-01-01
17376,869,16,257,94,2026-01-01
17377,869,17,340,98,2026-01-01
17378,869,18,113,80,2026-01-01
17379,869,19,71,90,2026-01-01
17380,869,20,365,47,2026-01-01
17381,870,1,361,51,2026-01-01
17382,870,2,348,79,2026-01-01
17383,870,3,139,71,2026-01-01
17384,870,4,82,21,2026-01-01
17385,870,5,99,41,2026-01-01
17386,870,6,4,34,2026-01-01
17387,870,7,407,41,2026-01-01
17388,870,8,265,92,2026-01-01
17389,870,9,272,23,2026-01-01
17390,870,10,379,84,2026-01-01
17391,870,11,75,59,2026-01-01
17392,870,12,233,58,2026-01-01
17393,870,13,424,49,2026-01-01
17394,870,14,284,38,2026-01-01
17395,870,15,491,21,2026-01-01
17396,870,16,240,100,2026-01-01
17397,870,17,492,95,2026-01-01
17398,870,18,437,48,2026-01-01
17399,870,19,467,72,2026-01-01
17400,870,20,117,46,2026-01-01
17401,871,1,140,37,2026-01-01
17402,871,2,146,69,2026-01-01
17403,871,3,455,71,2026-01-01
17404,871,4,53,38,2026-01-01
17405,871,5,423,28,2026-01-01
17406,871,6,202,54,2026-01-01
17407,871,7,339,93,2026-01-01
17408,871,8,351,96,2026-01-01
17409,871,9,339,29,2026-01-01
17410,871,10,426,67,2026-01-01
17411,871,11,56,86,2026-01-01
17412,871,12,409,81,2026-01-01
17413,871,13,257,48,2026-01-01
17414,871,14,396,97,2026-01-01
17415,871,15,490,77,2026-01-01
17416,871,16,246,64,2026-01-01
17417,871,17,196,88,2026-01-01
17418,871,18,176,20,2026-01-01
17419,871,19,296,71,2026-01-01
17420,871,20,265,20,2026-01-01
17421,872,1,80,22,2026-01-01
17422,872,2,7,68,2026-01-01
17423,872,3,244,85,2026-01-01
17424,872,4,241,74,2026-01-01
17425,872,5,209,47,2026-01-01
17426,872,6,328,78,2026-01-01
17427,872,7,174,67,2026-01-01
17428,872,8,83,24,2026-01-01
17429,872,9,151,94,2026-01-01
17430,872,10,424,34,2026-01-01
17431,872,11,208,77,2026-01-01
17432,872,12,317,33,2026-01-01
17433,872,13,194,35,2026-01-01
17434,872,14,112,97,2026-01-01
17435,872,15,495,32,2026-01-01
17436,872,16,449,26,2026-01-01
17437,872,17,170,90,2026-01-01
17438,872,18,159,58,2026-01-01
17439,872,19,424,90,2026-01-01
17440,872,20,228,31,2026-01-01
17441,873,1,371,30,2026-01-01
17442,873,2,119,62,2026-01-01
17443,873,3,492,77,2026-01-01
17444,873,4,424,41,2026-01-01
17445,873,5,333,89,2026-01-01
17446,873,6,287,80,2026-01-01
17447,873,7,92,34,2026-01-01
17448,873,8,499,93,2026-01-01
17449,873,9,196,87,2026-01-01
17450,873,10,123,36,2026-01-01
17451,873,11,199,67,2026-01-01
17452,873,12,76,72,2026-01-01
17453,873,13,327,40,2026-01-01
17454,873,14,118,64,2026-01-01
17455,873,15,77,49,2026-01-01
17456,873,16,485,85,2026-01-01
17457,873,17,328,54,2026-01-01
17458,873,18,344,42,2026-01-01
17459,873,19,357,36,2026-01-01
17460,873,20,12,90,2026-01-01
17461,874,1,272,71,2026-01-01
17462,874,2,256,32,2026-01-01
17463,874,3,162,83,2026-01-01
17464,874,4,245,78,2026-01-01
17465,874,5,383,41,2026-01-01
17466,874,6,375,70,2026-01-01
17467,874,7,488,61,2026-01-01
17468,874,8,269,30,2026-01-01
17469,874,9,339,92,2026-01-01
17470,874,10,445,91,2026-01-01
17471,874,11,486,30,2026-01-01
17472,874,12,15,37,2026-01-01
17473,874,13,493,34,2026-01-01
17474,874,14,455,58,2026-01-01
17475,874,15,394,58,2026-01-01
17476,874,16,193,73,2026-01-01
17477,874,17,163,42,2026-01-01
17478,874,18,324,79,2026-01-01
17479,874,19,274,59,2026-01-01
17480,874,20,422,67,2026-01-01
17481,875,1,293,61,2026-01-01
17482,875,2,322,86,2026-01-01
17483,875,3,400,75,2026-01-01
17484,875,4,133,55,2026-01-01
17485,875,5,40,74,2026-01-01
17486,875,6,64,39,2026-01-01
17487,875,7,99,52,2026-01-01
17488,875,8,20,66,2026-01-01
17489,875,9,480,22,2026-01-01
17490,875,10,338,73,2026-01-01
17491,875,11,74,36,2026-01-01
17492,875,12,292,68,2026-01-01
17493,875,13,281,87,2026-01-01
17494,875,14,56,24,2026-01-01
17495,875,15,370,72,2026-01-01
17496,875,16,499,94,2026-01-01
17497,875,17,432,85,2026-01-01
17498,875,18,253,64,2026-01-01
17499,875,19,18,94,2026-01-01
17500,875,20,313,31,2026-01-01
17501,876,1,284,82,2026-01-01
17502,876,2,356,38,2026-01-01
17503,876,3,289,45,2026-01-01
17504,876,4,15,85,2026-01-01
17505,876,5,226,41,2026-01-01
17506,876,6,74,36,2026-01-01
17507,876,7,120,32,2026-01-01
17508,876,8,90,66,2026-01-01
17509,876,9,167,99,2026-01-01
17510,876,10,348,29,2026-01-01
17511,876,11,337,65,2026-01-01
17512,876,12,17,47,2026-01-01
17513,876,13,14,83,2026-01-01
17514,876,14,233,20,2026-01-01
17515,876,15,349,77,2026-01-01
17516,876,16,74,100,2026-01-01
17517,876,17,62,95,2026-01-01
17518,876,18,8,32,2026-01-01
17519,876,19,306,88,2026-01-01
17520,876,20,215,50,2026-01-01
17521,877,1,344,79,2026-01-01
17522,877,2,399,63,2026-01-01
17523,877,3,129,91,2026-01-01
17524,877,4,427,33,2026-01-01
17525,877,5,490,80,2026-01-01
17526,877,6,261,79,2026-01-01
17527,877,7,396,84,2026-01-01
17528,877,8,228,54,2026-01-01
17529,877,9,484,42,2026-01-01
17530,877,10,273,24,2026-01-01
17531,877,11,456,100,2026-01-01
17532,877,12,215,44,2026-01-01
17533,877,13,420,52,2026-01-01
17534,877,14,461,99,2026-01-01
17535,877,15,145,28,2026-01-01
17536,877,16,118,65,2026-01-01
17537,877,17,124,27,2026-01-01
17538,877,18,236,82,2026-01-01
17539,877,19,448,60,2026-01-01
17540,877,20,21,100,2026-01-01
17541,878,1,192,74,2026-01-01
17542,878,2,129,43,2026-01-01
17543,878,3,233,40,2026-01-01
17544,878,4,383,29,2026-01-01
17545,878,5,363,54,2026-01-01
17546,878,6,495,25,2026-01-01
17547,878,7,88,36,2026-01-01
17548,878,8,445,40,2026-01-01
17549,878,9,374,84,2026-01-01
17550,878,10,356,43,2026-01-01
17551,878,11,348,85,2026-01-01
17552,878,12,75,70,2026-01-01
17553,878,13,24,64,2026-01-01
17554,878,14,346,99,2026-01-01
17555,878,15,210,29,2026-01-01
17556,878,16,34,78,2026-01-01
17557,878,17,360,85,2026-01-01
17558,878,18,120,59,2026-01-01
17559,878,19,71,85,2026-01-01
17560,878,20,191,65,2026-01-01
17561,879,1,481,24,2026-01-01
17562,879,2,349,28,2026-01-01
17563,879,3,114,80,2026-01-01
17564,879,4,488,62,2026-01-01
17565,879,5,479,34,2026-01-01
17566,879,6,317,46,2026-01-01
17567,879,7,412,46,2026-01-01
17568,879,8,347,23,2026-01-01
17569,879,9,51,44,2026-01-01
17570,879,10,499,80,2026-01-01
17571,879,11,19,35,2026-01-01
17572,879,12,232,96,2026-01-01
17573,879,13,255,91,2026-01-01
17574,879,14,166,20,2026-01-01
17575,879,15,79,22,2026-01-01
17576,879,16,388,72,2026-01-01
17577,879,17,492,88,2026-01-01
17578,879,18,474,68,2026-01-01
17579,879,19,135,95,2026-01-01
17580,879,20,87,44,2026-01-01
17581,880,1,68,36,2026-01-01
17582,880,2,381,100,2026-01-01
17583,880,3,273,23,2026-01-01
17584,880,4,73,62,2026-01-01
17585,880,5,499,47,2026-01-01
17586,880,6,349,38,2026-01-01
17587,880,7,112,52,2026-01-01
17588,880,8,307,58,2026-01-01
17589,880,9,200,97,2026-01-01
17590,880,10,106,36,2026-01-01
17591,880,11,412,56,2026-01-01
17592,880,12,374,62,2026-01-01
17593,880,13,475,73,2026-01-01
17594,880,14,215,86,2026-01-01
17595,880,15,289,94,2026-01-01
17596,880,16,1,89,2026-01-01
17597,880,17,46,100,2026-01-01
17598,880,18,148,87,2026-01-01
17599,880,19,458,85,2026-01-01
17600,880,20,393,87,2026-01-01
17601,881,1,94,40,2026-01-01
17602,881,2,399,61,2026-01-01
17603,881,3,11,27,2026-01-01
17604,881,4,456,51,2026-01-01
17605,881,5,325,62,2026-01-01
17606,881,6,334,41,2026-01-01
17607,881,7,356,93,2026-01-01
17608,881,8,146,59,2026-01-01
17609,881,9,82,36,2026-01-01
17610,881,10,55,24,2026-01-01
17611,881,11,158,93,2026-01-01
17612,881,12,176,33,2026-01-01
17613,881,13,219,40,2026-01-01
17614,881,14,51,69,2026-01-01
17615,881,15,463,31,2026-01-01
17616,881,16,158,42,2026-01-01
17617,881,17,469,45,2026-01-01
17618,881,18,25,42,2026-01-01
17619,881,19,340,96,2026-01-01
