return_id,order_id,product_id,quantity,return_reason,return_status,return_date
3714,9861.0,903.0,5.0,Wrong Item Delivered,Pending,2026-01-25
3715,712.0,148.0,2.0,Not as Described,Approved,2025-08-18
3716,1777.0,942.0,4.0,Quality Issue,Rejected,2026-01-14
3717,4437.0,12.0,2.0,Not as Described,Approved,2025-11-06
3718,3496.0,857.0,5.0,Not as Described,Rejected,2026-01-20
3719,5278.0,595.0,1.0,Damaged Product,Rejected,2025-12-14
3720,6543.0,666.0,2.0,Customer Changed Mind,Pending,2025-06-21
3721,7634.0,131.0,3.0,Wrong Item Delivered,Pending,2026-03-01
3722,4975.0,693.0,2.0,Quality Issue,Approved,2025-07-08
3723,3797.0,509.0,4.0,Wrong Item Delivered,Approved,2026-03-14
3724,4317.0,606.0,4.0,Damaged Product,Pending,2026-01-29
3725,3386.0,202.0,5.0,Customer Changed Mind,Rejected,2026-03-05
3726,2739.0,685.0,1.0,Customer Changed Mind,Approved,2025-06-18
3727,9911.0,69.0,4.0,Wrong Item Delivered,Rejected,2025-10-07
3728,2362.0,427.0,1.0,Damaged Product,Rejected,2025-09-20
3729,2649.0,659.0,3.0,Wrong Item Delivered,Pending,2025-10-06
3730,2259.0,864.0,2.0,Wrong Item Delivered,Pending,2025-08-22
3731,8315.0,618.0,3.0,Wrong Item Delivered,Approved,2025-11-24
3732,2841.0,632.0,1.0,Customer Changed Mind,Rejected,2026-02-22
3733,7643.0,741.0,2.0,Customer Changed Mind,Pending,2025-10-22
3734,4425.0,762.0,3.0,Wrong Item Delivered,Rejected,2026-04-25
3735,8876.0,200.0,5.0,Quality Issue,Approved,2025-07-03
3736,6254.0,98.0,5.0,Not as Described,Rejected,2026-01-17
3737,4140.0,863.0,4.0,Wrong Item Delivered,Rejected,2025-11-05
3738,5481.0,70.0,2.0,Damaged Product,Approved,2025-11-28
3739,6623.0,989.0,3.0,Wrong Item Delivered,Approved,2025-11-26
3740,3776.0,147.0,3.0,Damaged Product,Approved,2026-01-30
3741,901.0,379.0,4.0,Not as Described,Approved,2025-06-12
3742,6141.0,624.0,4.0,Not as Described,Approved,2026-02-10
3743,7561.0,82.0,1.0,Quality Issue,Rejected,2025-07-11
3744,6797.0,670.0,5.0,Damaged Product,Rejected,2025-09-24
3745,2205.0,176.0,3.0,Wrong Item Delivered,Approved,2025-07-23
3746,1155.0,143.0,5.0,Damaged Product,Approved,2025-08-19
3747,6182.0,146.0,4.0,Quality Issue,Rejected,2025-11-25
3748,5521.0,738.0,5.0,Customer Changed Mind,Pending,2026-04-01
3749,8566.0,628.0,4.0,Quality Issue,Approved,2026-01-17
3750,5527.0,559.0,2.0,Quality Issue,Approved,2025-07-18
3751,3169.0,16.0,1.0,Not as Described,Approved,2025-06-06
3752,7148.0,202.0,5.0,Damaged Product,Pending,2026-04-16
3753,3640.0,513.0,3.0,Wrong Item Delivered,Approved,2025-10-13
3754,534.0,559.0,4.0,Wrong Item Delivered,Approved,2025-11-22
3755,6975.0,491.0,2.0,Wrong Item Delivered,Rejected,2025-08-02
3756,2568.0,740.0,1.0,Wrong Item Delivered,Pending,2026-01-27
3757,7054.0,346.0,5.0,Quality Issue,Rejected,2025-12-24
3758,5624.0,934.0,3.0,Wrong Item Delivered,Pending,2025-09-04
3759,5979.0,679.0,5.0,Customer Changed Mind,Approved,2026-02-02
3760,3929.0,628.0,2.0,Customer Changed Mind,Rejected,2026-01-28
3761,1768.0,284.0,5.0,Not as Described,Pending,2025-10-23
3762,1246.0,538.0,4.0,Quality Issue,Approved,2026-01-17
3763,8881.0,366.0,5.0,Customer Changed Mind,Approved,2026-01-15
3764,2410.0,110.0,1.0,Wrong Item Delivered,Approved,2025-07-07
3765,9711.0,569.0,1.0,Wrong Item Delivered,Pending,2025-09-21
3766,352.0,171.0,5.0,Wrong Item Delivered,Pending,2026-04-24
3767,8221.0,876.0,5.0,Not as Described,Pending,2025-07-21
3768,4608.0,769.0,3.0,Damaged Product,Pending,2025-10-11
3769,4006.0,454.0,5.0,Damaged Product,Approved,2025-06-22
3770,83.0,992.0,1.0,Not as Described,Approved,2025-07-02
3771,6118.0,922.0,1.0,Not as Described,Approved,2025-08-05
3772,8002.0,539.0,2.0,Not as Described,Pending,2025-10-26
3773,194.0,649.0,5.0,Damaged Product,Pending,2026-04-21
3774,6258.0,774.0,4.0,Quality Issue,Rejected,2025-07-20
3775,3321.0,133.0,4.0,Not as Described,Pending,2026-02-27
3776,5360.0,823.0,4.0,Quality Issue,Approved,2026-01-31
3777,5548.0,85.0,2.0,Quality Issue,Rejected,2025-05-25
3778,5368.0,417.0,4.0,Quality Issue,Approved,2025-11-18
3779,8140.0,354.0,4.0,Customer Changed Mind,Pending,2026-03-24
3780,1953.0,645.0,2.0,Damaged Product,Pending,2025-11-14
3781,9310.0,747.0,3.0,Wrong Item Delivered,Rejected,2026-02-02
3782,238.0,958.0,3.0,Not as Described,Pending,2025-06-15
3783,9613.0,648.0,5.0,Quality Issue,Approved,2025-11-07
3784,2016.0,755.0,5.0,Customer Changed Mind,Approved,2025-07-17
3785,7075.0,462.0,2.0,Not as Described,Pending,2025-06-14
3786,6457.0,688.0,2.0,Not as Described,Pending,2025-12-03
3787,8686.0,282.0,2.0,Not as Described,Approved,2026-05-01
3788,9953.0,98.0,4.0,Wrong Item Delivered,Rejected,2025-08-06
3789,5990.0,582.0,5.0,Not as Described,Pending,2025-08-28
3790,3097.0,71.0,2.0,Damaged Product,Rejected,2026-05-24
3791,9880.0,150.0,2.0,Wrong Item Delivered,Pending,2025-08-09
3792,7333.0,139.0,3.0,Quality Issue,Rejected,2025-09-16
3793,8307.0,472.0,2.0,Wrong Item Delivered,Approved,2026-02-04
3794,1788.0,953.0,5.0,Customer Changed Mind,Rejected,2026-01-26
3795,8053.0,384.0,1.0,Not as Described,Rejected,2026-03-07
3796,7491.0,753.0,3.0,Not as Described,Approved,2025-10-02
3797,6726.0,439.0,5.0,Customer Changed Mind,Approved,2025-07-07
3798,1151.0,179.0,2.0,Not as Described,Rejected,2026-05-08
3799,684.0,628.0,3.0,Wrong Item Delivered,Rejected,2026-02-02
3800,7515.0,571.0,5.0,Damaged Product,Rejected,2025-10-23
3801,250.0,480.0,1.0,Not as Described,Rejected,2025-10-22
3802,4124.0,963.0,2.0,Damaged Product,Pending,2025-10-19
3803,6627.0,495.0,5.0,Not as Described,Rejected,2026-04-03
3804,2581.0,866.0,1.0,Quality Issue,Approved,2025-08-22
3805,2465.0,430.0,5.0,Customer Changed Mind,Approved,2025-09-10
3806,2228.0,625.0,3.0,Damaged Product,Approved,2025-10-18
3807,2971.0,597.0,1.0,Quality Issue,Approved,2026-05-01
3808,6833.0,850.0,3.0,Customer Changed Mind,Rejected,2026-02-26
3809,4358.0,303.0,3.0,Customer Changed Mind,Rejected,2026-04-16
3810,8704.0,523.0,1.0,Customer Changed Mind,Approved,2025-09-13
3811,7064.0,680.0,1.0,Quality Issue,Approved,2025-05-25
3812,9623.0,215.0,3.0,Wrong Item Delivered,Pending,2025-07-16
3813,7375.0,74.0,5.0,Quality Issue,Pending,2026-05-11
3814,1391.0,260.0,3.0,Quality Issue,Rejected,2025-07-19
3815,2651.0,38.0,5.0,Not as Described,Rejected,2025-07-01
3816,4749.0,640.0,4.0,Not as Described,Approved,2025-06-16
3817,6787.0,760.0,2.0,Wrong Item Delivered,Approved,2026-03-14
3818,1109.0,378.0,5.0,Quality Issue,Approved,2025-11-01
3819,6490.0,439.0,2.0,Quality Issue,Pending,2025-06-02
3820,2662.0,221.0,2.0,Wrong Item Delivered,Approved,2026-02-13
3821,7123.0,2.0,2.0,Not as Described,Approved,2025-06-22
3822,7324.0,524.0,2.0,Quality Issue,Rejected,2026-01-31
3823,3740.0,995.0,1.0,Damaged Product,Rejected,2025-08-13
3824,4264.0,849.0,1.0,Damaged Product,Approved,2025-11-01
3825,8401.0,676.0,4.0,Not as Described,Approved,2025-07-11
3826,2227.0,564.0,5.0,Damaged Product,Approved,2025-10-08
3827,4237.0,311.0,1.0,Damaged Product,Pending,2025-07-22
3828,6491.0,106.0,5.0,Customer Changed Mind,Rejected,2025-05-31
3829,2918.0,902.0,2.0,Damaged Product,Rejected,2026-05-22
3830,1222.0,304.0,2.0,Wrong Item Delivered,Pending,2026-02-12
3831,1699.0,29.0,5.0,Not as Described,Pending,2025-09-01
3832,6930.0,841.0,3.0,Wrong Item Delivered,Pending,2026-04-22
3833,9101.0,112.0,3.0,Wrong Item Delivered,Approved,2025-06-03
3834,505.0,291.0,5.0,Damaged Product,Approved,2025-11-24
3835,9600.0,206.0,2.0,Customer Changed Mind,Approved,2026-03-08
3836,9586.0,403.0,1.0,Not as Described,Pending,2026-03-23
3837,235.0,899.0,1.0,Quality Issue,Rejected,2025-09-04
3838,789.0,29.0,4.0,Quality Issue,Pending,2026-05-03
3839,5930.0,678.0,1.0,Customer Changed Mind,Pending,2026-04-23
3840,2585.0,284.0,3.0,Quality Issue,Approved,2025-11-14
3841,2182.0,480.0,5.0,Damaged Product,Approved,2026-04-26
3842,4375.0,387.0,4.0,Wrong Item Delivered,Rejected,2025-11-12
3843,9607.0,776.0,2.0,Wrong Item Delivered,Pending,2025-08-14
3844,3648.0,145.0,4.0,Wrong Item Delivered,Pending,2025-06-29
3845,8110.0,412.0,1.0,Damaged Product,Pending,2026-02-21
3846,3717.0,773.0,1.0,Damaged Product,Approved,2026-01-17
3847,1350.0,801.0,4.0,Damaged Product,Pending,2025-08-05
3848,5692.0,453.0,1.0,Quality Issue,Rejected,2025-08-19
3849,4330.0,707.0,3.0,Damaged Product,Pending,2025-08-16
3850,5795.0,294.0,5.0,Wrong Item Delivered,Pending,2025-06-13
3851,1606.0,950.0,4.0,Wrong Item Delivered,Approved,2026-01-26
3852,330.0,978.0,1.0,Damaged Product,Pending,2025-07-28
3853,8828.0,611.0,3.0,Customer Changed Mind,Approved,2026-01-21
3854,5804.0,329.0,3.0,Wrong Item Delivered,Rejected,2025-07-22
3855,8026.0,50.0,4.0,Wrong Item Delivered,Approved,2026-02-07
3856,5786.0,826.0,1.0,Not as Described,Pending,2025-06-13
3857,7654.0,644.0,5.0,Quality Issue,Approved,2026-04-03
3858,166.0,645.0,3.0,Wrong Item Delivered,Rejected,2026-05-01
3859,3118.0,679.0,4.0,Quality Issue,Rejected,2025-08-10
3860,3723.0,64.0,1.0,Not as Described,Pending,2026-01-02
3861,1605.0,763.0,5.0,Quality Issue,Pending,2025-06-12
3862,800.0,991.0,3.0,Not as Described,Approved,2025-12-17
3863,6256.0,323.0,4.0,Wrong Item Delivered,Approved,2025-08-28
3864,574.0,496.0,5.0,Not as Described,Approved,2025-07-28
3865,9591.0,85.0,2.0,Customer Changed Mind,Rejected,2025-05-25
3866,4460.0,215.0,4.0,Damaged Product,Rejected,2025-12-07
3867,8890.0,179.0,5.0,Wrong Item Delivered,Rejected,2025-09-19
3868,3210.0,283.0,1.0,Quality Issue,Pending,2025-11-05
3869,6075.0,409.0,5.0,Customer Changed Mind,Approved,2026-05-17
3870,864.0,745.0,5.0,Customer Changed Mind,Rejected,2025-10-16
3871,7476.0,685.0,2.0,Quality Issue,Approved,2026-02-15
3872,4207.0,356.0,4.0,Not as Described,Approved,2026-03-05
3873,4533.0,795.0,5.0,Wrong Item Delivered,Approved,2025-11-05
3874,9892.0,262.0,1.0,Wrong Item Delivered,Rejected,2025-07-02
3875,5593.0,126.0,3.0,Not as Described,Approved,2026-04-02
3876,9694.0,875.0,5.0,Wrong Item Delivered,Approved,2026-02-16
3877,6576.0,420.0,4.0,Customer Changed Mind,Pending,2025-10-09
3878,8018.0,931.0,1.0,Customer Changed Mind,Approved,2025-09-06
3879,2115.0,765.0,5.0,Wrong Item Delivered,Rejected,2025-07-09
3880,4364.0,88.0,4.0,Not as Described,Pending,2025-09-09
3881,4724.0,517.0,3.0,Quality Issue,Approved,2026-05-13
3882,2979.0,30.0,2.0,Damaged Product,Approved,2026-05-07
3883,3243.0,730.0,2.0,Customer Changed Mind,Approved,2026-01-22
3884,7475.0,584.0,5.0,Damaged Product,Pending,2026-05-02
3885,3806.0,99.0,2.0,Damaged Product,Pending,2025-12-27
3886,498.0,69.0,5.0,Customer Changed Mind,Rejected,2025-11-16
3887,7249.0,919.0,3.0,Customer Changed Mind,Approved,2025-11-22
3888,7642.0,685.0,2.0,Customer Changed Mind,Rejected,2025-08-21
3889,2925.0,948.0,4.0,Not as Described,Approved,2025-08-27
3890,6727.0,646.0,4.0,Wrong Item Delivered,Pending,2025-06-19
3891,7426.0,179.0,2.0,Not as Described,Rejected,2026-04-19
3892,1706.0,883.0,5.0,Not as Described,Approved,2025-07-10
3893,4601.0,33.0,4.0,Customer Changed Mind,Rejected,2026-03-16
3894,1917.0,494.0,5.0,Quality Issue,Approved,2025-12-14
3895,8424.0,380.0,4.0,Not as Described,Rejected,2025-06-20
3896,7183.0,54.0,2.0,Customer Changed Mind,Pending,2025-11-01
3897,9316.0,826.0,4.0,Customer Changed Mind,Rejected,2025-09-30
3898,3974.0,528.0,4.0,Not as Described,Approved,2026-02-20
3899,5168.0,108.0,2.0,Damaged Product,Rejected,2025-09-27
3900,4766.0,367.0,2.0,Not as Described,Approved,2026-04-23
3901,4379.0,73.0,2.0,Customer Changed Mind,Pending,2025-11-29
3902,6860.0,458.0,3.0,Damaged Product,Pending,2025-11-14
3903,6790.0,722.0,4.0,Quality Issue,Rejected,2025-05-28
3904,4651.0,565.0,4.0,Not as Described,Approved,2025-07-23
3905,1646.0,941.0,1.0,Wrong Item Delivered,Rejected,2025-11-26
3906,5473.0,729.0,5.0,Customer Changed Mind,Approved,2025-12-24
3907,9419.0,311.0,3.0,Damaged Product,Approved,2026-05-20
3908,1425.0,218.0,5.0,Wrong Item Delivered,Pending,2025-08-03
3909,7576.0,198.0,2.0,Damaged Product,Rejected,2026-05-09
3910,8815.0,733.0,1.0,Not as Described,Approved,2025-07-10
3911,4642.0,347.0,3.0,Wrong Item Delivered,Rejected,2026-04-09
3912,6022.0,631.0,4.0,Not as Described,Pending,2025-09-19
3913,4363.0,652.0,5.0,Damaged Product,Pending,2026-02-05
3914,6024.0,38.0,1.0,Quality Issue,Approved,2025-09-26
3915,1501.0,613.0,5.0,Quality Issue,Pending,2026-01-30
3916,2814.0,498.0,3.0,Damaged Product,Rejected,2025-12-29
3917,4056.0,95.0,1.0,Quality Issue,Rejected,2025-12-27
3918,8698.0,252.0,3.0,Damaged Product,Approved,2026-03-09
3919,5790.0,926.0,4.0,Wrong Item Delivered,Rejected,2026-05-11
3920,5049.0,964.0,3.0,Quality Issue,Rejected,2025-09-03
3921,2024.0,809.0,2.0,Customer Changed Mind,Rejected,2025-10-24
3922,7635.0,653.0,5.0,Not as Described,Rejected,2025-08-29
3923,4570.0,712.0,3.0,Quality Issue,Pending,2026-05-10
3924,7521.0,742.0,2.0,Not as Described,Pending,2026-02-28
3925,9412.0,714.0,5.0,Customer Changed Mind,Rejected,2025-11-23
3926,2512.0,416.0,3.0,Customer Changed Mind,Pending,2026-01-01
3927,6576.0,840.0,1.0,Damaged Product,Pending,2026-02-25
3928,8030.0,44.0,3.0,Quality Issue,Rejected,2026-01-29
3929,4217.0,30.0,4.0,Not as Described,Pending,2025-06-09
3930,4653.0,184.0,4.0,Customer Changed Mind,Rejected,2026-04-09
3931,1167.0,798.0,4.0,Customer Changed Mind,Approved,2025-09-18
3932,1479.0,642.0,5.0,Quality Issue,Pending,2025-08-31
3933,8185.0,789.0,3.0,Wrong Item Delivered,Rejected,2025-11-27
3934,9310.0,528.0,5.0,Customer Changed Mind,Approved,2026-01-15
3935,950.0,131.0,2.0,Wrong Item Delivered,Rejected,2025-11-19
3936,4466.0,223.0,1.0,Not as Described,Rejected,2026-01-17
3937,5819.0,407.0,2.0,Not as Described,Approved,2025-11-15
3938,1289.0,908.0,5.0,Customer Changed Mind,Pending,2025-07-23
3939,9356.0,618.0,5.0,Wrong Item Delivered,Rejected,2026-03-06
3940,8172.0,259.0,2.0,Quality Issue,Approved,2026-04-26
3941,6958.0,511.0,4.0,Quality Issue,Approved,2025-10-11
3942,5884.0,629.0,3.0,Quality Issue,Rejected,2025-07-11
3943,2854.0,890.0,3.0,Wrong Item Delivered,Pending,2025-12-31
3944,2892.0,618.0,2.0,Damaged Product,Pending,2025-06-27
3945,7295.0,754.0,5.0,Not as Described,Rejected,2026-03-02
3946,3763.0,799.0,3.0,Customer Changed Mind,Pending,2026-03-27
3947,2972.0,118.0,5.0,Wrong Item Delivered,Approved,2026-01-14
3948,5081.0,186.0,5.0,Quality Issue,Pending,2026-02-14
3949,993.0,849.0,5.0,Quality Issue,Rejected,2026-03-18
3950,9678.0,511.0,4.0,Wrong Item Delivered,Approved,2026-05-04
3951,1817.0,983.0,1.0,Damaged Product,Pending,2026-01-20
3952,7531.0,519.0,2.0,Customer Changed Mind,Rejected,2026-01-20
3953,7183.0,248.0,1.0,Damaged Product,Pending,2026-02-16
3954,1058.0,721.0,2.0,Wrong Item Delivered,Approved,2025-05-28
3955,3735.0,988.0,2.0,Wrong Item Delivered,Pending,2025-06-10
3956,4973.0,42.0,1.0,Quality Issue,Pending,2025-06-21
3957,3541.0,63.0,2.0,Customer Changed Mind,Pending,2025-08-18
3958,5635.0,636.0,4.0,Damaged Product,Rejected,2025-09-30
3959,3582.0,278.0,3.0,Damaged Product,Approved,2025-07-20
3960,5503.0,847.0,1.0,Quality Issue,Rejected,2025-09-09
3961,4106.0,553.0,4.0,Damaged Product,Rejected,2026-01-19
3962,8090.0,733.0,4.0,Wrong Item Delivered,Rejected,2025-06-22
3963,6065.0,638.0,5.0,Damaged Product,Approved,2025-06-22
3964,5209.0,226.0,1.0,Not as Described,Rejected,2026-04-28
3965,2038.0,990.0,3.0,Not as Described,Approved,2025-06-12
3966,9342.0,903.0,1.0,Not as Described,Rejected,2025-05-31
3967,1975.0,40.0,1.0,Wrong Item Delivered,Pending,2026-05-06
3968,2703.0,311.0,4.0,Not as Described,Rejected,2025-06-15
3969,6720.0,704.0,2.0,Quality Issue,Approved,2026-02-16
3970,3036.0,465.0,2.0,Quality Issue,Pending,2026-03-27
3971,327.0,167.0,4.0,Customer Changed Mind,Pending,2025-08-07
3972,8399.0,834.0,3.0,Not as Described,Approved,2025-07-16
3973,8938.0,141.0,1.0,Wrong Item Delivered,Approved,2026-03-07
3974,4862.0,478.0,5.0,Wrong Item Delivered,Pending,2025-06-08
3975,702.0,783.0,5.0,Customer Changed Mind,Pending,2025-07-04
3976,4089.0,563.0,5.0,Wrong Item Delivered,Approved,2025-09-01
3977,906.0,473.0,3.0,Wrong Item Delivered,Pending,2026-02-12
3978,6835.0,273.0,1.0,Wrong Item Delivered,Rejected,2026-04-26
3979,404.0,150.0,3.0,Customer Changed Mind,Pending,2026-03-22
3980,8114.0,279.0,4.0,Wrong Item Delivered,Pending,2025-09-16
3981,664.0,73.0,2.0,Not as Described,Rejected,2025-11-24
3982,2818.0,923.0,1.0,Wrong Item Delivered,Pending,2025-12-11
3983,9963.0,714.0,4.0,Damaged Product,Rejected,2025-08-10
3984,1821.0,814.0,3.0,Wrong Item Delivered,Pending,2025-07-02
3985,4437.0,943.0,4.0,Not as Described,Approved,2026-05-21
3986,9633.0,10.0,5.0,Wrong Item Delivered,Rejected,2025-09-05
3987,7785.0,378.0,5.0,Damaged Product,Rejected,2026-05-14
3988,7975.0,440.0,2.0,Customer Changed Mind,Approved,2025-09-21
3989,8665.0,965.0,5.0,Wrong Item Delivered,Rejected,2026-04-07
3990,1529.0,155.0,5.0,Damaged Product,Approved,2025-07-23
3991,1583.0,184.0,1.0,Quality Issue,Rejected,2025-07-02
3992,6219.0,525.0,2.0,Damaged Product,Pending,2026-02-25
3993,7700.0,346.0,3.0,Quality Issue,Rejected,2025-11-07
3994,5730.0,307.0,3.0,Quality Issue,Approved,2025-09-19
3995,3656.0,787.0,2.0,Customer Changed Mind,Pending,2025-11-15
3996,7990.0,397.0,5.0,Damaged Product,Pending,2025-09-02
3997,1759.0,391.0,5.0,Quality Issue,Approved,2026-02-16
3998,8294.0,538.0,1.0,Customer Changed Mind,Rejected,2025-12-25
3999,4356.0,555.0,4.0,Quality Issue,Rejected,2026-02-01
4000,2948.0,943.0,5.0,Customer Changed Mind,Pending,2026-01-29
4001,5261.0,619.0,5.0,Wrong Item Delivered,Rejected,2025-08-08
4002,9743.0,176.0,2.0,Quality Issue,Rejected,2025-06-09
4003,7969.0,660.0,2.0,Customer Changed Mind,Rejected,2026-04-25
4004,1440.0,531.0,3.0,Damaged Product,Rejected,2025-09-04
4005,7785.0,5.0,5.0,Quality Issue,Pending,2025-11-17
4006,3502.0,128.0,3.0,Wrong Item Delivered,Pending,2026-05-19
4007,1299.0,88.0,5.0,Wrong Item Delivered,Pending,2025-12-01
4008,9050.0,591.0,1.0,Wrong Item Delivered,Rejected,2025-08-04
4009,74.0,40.0,3.0,Customer Changed Mind,Pending,2026-02-20
4010,9985.0,661.0,1.0,Quality Issue,Approved,2025-05-29
4011,8091.0,129.0,3.0,Not as Described,Approved,2025-09-11
4012,4060.0,280.0,4.0,Quality Issue,Approved,2025-12-13
4013,5938.0,401.0,5.0,Quality Issue,Approved,2026-02-04
4014,9588.0,207.0,4.0,Quality Issue,Approved,2026-01-22
4015,7620.0,928.0,4.0,Damaged Product,Rejected,2025-10-11
4016,7391.0,318.0,5.0,Wrong Item Delivered,Pending,2025-06-22
4017,362.0,270.0,4.0,Damaged Product,Approved,2026-02-16
4018,8115.0,584.0,1.0,Wrong Item Delivered,Rejected,2026-03-31
4019,447.0,49.0,3.0,Quality Issue,Pending,2025-12-03
4020,4561.0,193.0,1.0,Damaged Product,Rejected,2026-02-19
4021,4138.0,273.0,5.0,Quality Issue,Rejected,2025-08-09
4022,3684.0,731.0,3.0,Damaged Product,Approved,2026-02-09
4023,1938.0,572.0,3.0,Damaged Product,Approved,2025-11-30
4024,6581.0,4.0,4.0,Damaged Product,Pending,2025-07-12
4025,4524.0,67.0,3.0,Damaged Product,Rejected,2026-01-27
4026,6107.0,96.0,4.0,Not as Described,Pending,2026-05-09
4027,8981.0,234.0,3.0,Customer Changed Mind,Approved,2025-08-15
4028,4875.0,395.0,5.0,Wrong Item Delivered,Pending,2025-05-29
4029,9473.0,384.0,2.0,Wrong Item Delivered,Pending,2026-02-16
4030,3546.0,60.0,3.0,Not as Described,Approved,2026-05-02
4031,7956.0,462.0,2.0,Customer Changed Mind,Approved,2025-09-22
4032,4056.0,516.0,2.0,Customer Changed Mind,Pending,2026-02-20
4033,7180.0,166.0,4.0,Customer Changed Mind,Pending,2026-04-02
4034,2945.0,911.0,1.0,Wrong Item Delivered,Approved,2025-06-28
4035,4646.0,906.0,5.0,Not as Described,Pending,2026-02-09
4036,4816.0,864.0,4.0,Damaged Product,Pending,2026-03-22
4037,6455.0,251.0,5.0,Quality Issue,Pending,2026-02-23
4038,8677.0,812.0,2.0,Wrong Item Delivered,Approved,2026-02-12
4039,8345.0,145.0,2.0,Quality Issue,Pending,2025-10-09
4040,2262.0,603.0,4.0,Damaged Product,Pending,2026-01-03
4041,1962.0,326.0,4.0,Customer Changed Mind,Approved,2026-05-04
4042,3418.0,325.0,5.0,Wrong Item Delivered,Rejected,2025-11-25
4043,5180.0,415.0,3.0,Damaged Product,Approved,2025-08-07
4044,7089.0,923.0,5.0,Quality Issue,Pending,2025-08-19
4045,9309.0,483.0,5.0,Quality Issue,Pending,2025-07-21
4046,8615.0,115.0,5.0,Not as Described,Rejected,2025-11-16
4047,4843.0,467.0,4.0,Not as Described,Rejected,2026-03-17
4048,6580.0,685.0,4.0,Customer Changed Mind,Pending,2025-06-07
4049,5610.0,331.0,5.0,Wrong Item Delivered,Rejected,2026-01-20
4050,6774.0,832.0,2.0,Wrong Item Delivered,Approved,2025-07-29
4051,2793.0,243.0,1.0,Not as Described,Approved,2025-10-15
4052,2178.0,363.0,4.0,Damaged Product,Rejected,2025-05-28
4053,4292.0,771.0,3.0,Customer Changed Mind,Pending,2025-08-01
4054,135.0,849.0,5.0,Wrong Item Delivered,Pending,2025-07-04
4055,531.0,815.0,4.0,Not as Described,Approved,2025-12-29
4056,3111.0,378.0,1.0,Quality Issue,Rejected,2025-06-13
4057,4529.0,744.0,4.0,Quality Issue,Rejected,2025-08-24
4058,3815.0,618.0,5.0,Damaged Product,Pending,2025-07-28
4059,3419.0,922.0,5.0,Quality Issue,Approved,2025-07-11
4060,8149.0,242.0,2.0,Wrong Item Delivered,Rejected,2025-12-01
4061,8975.0,15.0,4.0,Quality Issue,Rejected,2026-05-17
4062,1074.0,802.0,1.0,Wrong Item Delivered,Approved,2026-03-25
4063,809.0,509.0,2.0,Not as Described,Rejected,2025-09-21
4064,1433.0,910.0,5.0,Wrong Item Delivered,Rejected,2025-07-19
4065,9997.0,350.0,5.0,Quality Issue,Approved,2025-12-10
4066,3265.0,435.0,4.0,Quality Issue,Rejected,2026-03-31
4067,1308.0,940.0,4.0,Quality Issue,Pending,2026-03-24
4068,8766.0,541.0,3.0,Not as Described,Rejected,2026-05-18
4069,345.0,736.0,4.0,Customer Changed Mind,Approved,2025-09-28
4070,8892.0,908.0,5.0,Quality Issue,Pending,2025-06-08
4071,8796.0,468.0,3.0,Customer Changed Mind,Rejected,2025-09-22
4072,881.0,856.0,3.0,Not as Described,Pending,2025-08-29
4073,9072.0,560.0,4.0,Damaged Product,Pending,2025-06-14
4074,6391.0,993.0,3.0,Wrong Item Delivered,Rejected,2025-08-17
4075,7140.0,775.0,1.0,Quality Issue,Rejected,2026-05-02
4076,5262.0,80.0,1.0,Quality Issue,Rejected,2026-04-09
4077,2113.0,490.0,3.0,Wrong Item Delivered,Approved,2025-06-19
4078,7922.0,808.0,3.0,Customer Changed Mind,Pending,2025-05-29
4079,2958.0,457.0,5.0,Damaged Product,Approved,2026-01-07
4080,6899.0,497.0,3.0,Wrong Item Delivered,Pending,2025-09-02
4081,2383.0,319.0,4.0,Damaged Product,Approved,2025-10-31
4082,4578.0,373.0,3.0,Not as Described,Pending,2025-09-26
4083,7871.0,637.0,1.0,Damaged Product,Approved,2025-12-16
4084,7848.0,338.0,2.0,Damaged Product,Pending,2025-12-08
4085,8362.0,728.0,2.0,Customer Changed Mind,Approved,2025-12-11
4086,4064.0,270.0,1.0,Damaged Product,Pending,2025-11-11
4087,6644.0,997.0,5.0,Wrong Item Delivered,Approved,2025-12-05
4088,4838.0,922.0,1.0,Customer Changed Mind,Pending,2026-03-17
4089,120.0,90.0,5.0,Customer Changed Mind,Approved,2026-03-03
4090,5543.0,559.0,4.0,Wrong Item Delivered,Rejected,2026-05-05
4091,4189.0,147.0,1.0,Quality Issue,Rejected,2025-05-30
4092,6069.0,569.0,5.0,Damaged Product,Pending,2026-04-27
4093,6004.0,389.0,1.0,Not as Described,Rejected,2025-06-01
4094,937.0,135.0,5.0,Damaged Product,Rejected,2025-08-18
4095,7882.0,401.0,4.0,Customer Changed Mind,Rejected,2025-09-17
4096,6948.0,532.0,2.0,Wrong Item Delivered,Rejected,2026-02-02
4097,2545.0,693.0,3.0,Wrong Item Delivered,Pending,2025-10-12
4098,3392.0,350.0,5.0,Not as Described,Approved,2025-09-22
4099,6757.0,556.0,4.0,Quality Issue,Pending,2025-12-19
4100,9502.0,162.0,3.0,Damaged Product,Approved,2026-02-19
4101,8151.0,960.0,3.0,Not as Described,Approved,2025-08-20
4102,7494.0,973.0,2.0,Not as Described,Pending,2025-11-17
4103,9692.0,934.0,3.0,Not as Described,Rejected,2025-12-16
4104,6533.0,992.0,5.0,Quality Issue,Pending,2025-07-29
4105,508.0,774.0,2.0,Not as Described,Rejected,2025-08-28
4106,4029.0,334.0,3.0,Quality Issue,Pending,2026-05-20
