order_id,customer_id,store_id,order_date,order_status,payment_method,total_amount
8185,443,2,2024-10-23 08:57:21,Completed,Credit Card,2445.54
8186,287,34,2024-06-27 23:51:54,Completed,Cash,1776.27
8187,851,24,2025-05-08 23:52:00,Completed,Net Banking,2025.83
8188,170,90,2025-07-31 00:16:36,Completed,Debit Card,2956.72
8189,258,71,2025-08-17 12:02:23,Pending,Cash,2975.55
8190,486,99,2024-08-08 02:10:04,Returned,Debit Card,3448.08
8191,470,96,2024-09-18 02:18:43,Completed,Debit Card,2142.95
8192,877,23,2024-08-14 08:32:31,Completed,Debit Card,4349.55
8193,658,77,2024-07-09 08:39:25,Cancelled,UPI,600.66
8194,580,80,2024-07-19 15:07:54,Cancelled,UPI,2374.81
8195,737,18,2025-05-04 01:46:15,Cancelled,Net Banking,1971.83
8196,552,9,2024-11-20 07:17:57,Completed,Credit Card,913.8
8197,376,32,2024-07-16 06:35:54,Completed,Net Banking,1300.39
8198,434,63,2024-07-06 12:57:57,Returned,Debit Card,788.51
8199,503,47,2025-08-19 05:19:49,Completed,Credit Card,2661.53
8200,71,1,2024-09-05 12:51:45,Cancelled,Debit Card,4314.53
8201,772,23,2024-06-27 22:33:28,Returned,UPI,4309.38
8202,489,90,2025-11-25 23:51:58,Pending,Debit Card,1888.49
8203,357,86,2026-01-21 06:29:36,Returned,UPI,1473.52
8204,257,79,2025-05-24 23:23:06,Returned,Cash,1316.47
8205,959,45,2025-06-10 23:23:49,Pending,Cash,1042.95
8206,604,31,2024-10-27 11:24:34,Returned,UPI,2079.49
8207,105,7,2025-07-05 23:28:59,Pending,Credit Card,486.38
8208,25,94,2025-03-11 06:24:23,Completed,Cash,3185.04
8209,546,15,2025-10-23 06:15:57,Cancelled,Net Banking,498.18
8210,652,72,2025-05-09 01:52:10,Returned,Debit Card,4668.25
8211,677,58,2024-07-24 08:27:26,Returned,Credit Card,3048.12
8212,633,54,2026-02-20 12:51:09,Pending,Net Banking,529.58
8213,372,29,2026-03-27 03:50:30,Completed,UPI,2168.44
8214,224,69,2025-09-24 03:22:43,Pending,Cash,1711.28
8215,353,2,2025-07-17 00:54:54,Completed,UPI,3114.46
8216,401,35,2026-04-06 08:41:42,Returned,Credit Card,405.55
8217,643,11,2025-04-22 14:32:53,Cancelled,UPI,1117.68
8218,577,30,2026-02-01 02:39:26,Completed,Debit Card,1214.12
8219,660,58,2026-03-25 13:11:19,Pending,Net Banking,115.07
8220,765,62,2025-02-10 08:21:32,Cancelled,UPI,629.11
8221,996,69,2024-06-08 05:09:05,Returned,Net Banking,3197.38
8222,944,44,2025-08-26 05:35:35,Completed,Debit Card,1503.09
8223,587,49,2025-02-04 23:56:33,Returned,Cash,3144.83
8224,699,70,2026-01-30 14:42:16,Completed,Debit Card,4262.25
8225,306,84,2025-02-28 05:38:47,Cancelled,UPI,3294.29
8226,731,28,2026-04-17 20:02:22,Cancelled,Net Banking,3340.31
8227,134,98,2024-09-06 11:31:45,Completed,Net Banking,3819.23
8228,391,75,2026-04-04 15:29:56,Returned,Credit Card,1457.08
8229,643,99,2025-03-30 06:58:36,Pending,Net Banking,1846.77
8230,609,61,2025-11-16 20:05:14,Pending,Credit Card,1902.53
8231,300,11,2025-07-08 02:17:13,Returned,Net Banking,2339.74
8232,60,65,2026-03-24 20:48:36,Pending,Debit Card,2281.09
8233,316,78,2025-06-07 19:10:16,Completed,Debit Card,2014.22
8234,200,5,2025-08-07 00:44:14,Pending,Credit Card,2195.34
8235,728,35,2025-08-22 01:53:24,Cancelled,Credit Card,4090.6
8236,977,32,2024-06-19 05:13:58,Cancelled,Net Banking,4070.98
8237,219,16,2024-12-27 00:43:45,Completed,UPI,2959.34
8238,942,18,2025-12-23 09:47:11,Cancelled,UPI,164.01
8239,427,27,2025-03-29 22:04:57,Completed,Net Banking,1176.25
8240,786,83,2026-03-15 23:32:10,Returned,Cash,37.21
8241,838,91,2025-06-18 00:55:58,Cancelled,Credit Card,1215.16
8242,222,71,2024-10-12 06:20:48,Pending,Credit Card,3784.87
8243,376,47,2024-08-23 00:29:59,Cancelled,Net Banking,1737.57
8244,621,99,2025-06-08 00:49:01,Pending,Credit Card,2540.7
8245,74,19,2025-02-13 01:05:05,Completed,UPI,4001.81
8246,34,42,2025-06-24 03:34:28,Pending,Cash,4516.6
8247,610,51,2024-06-12 23:02:38,Returned,UPI,4110.74
8248,293,56,2024-12-01 10:18:10,Returned,UPI,476.84
8249,965,64,2025-03-03 22:00:26,Completed,Debit Card,3869.81
8250,225,36,2025-01-27 03:21:41,Returned,Debit Card,3473.38
8251,165,50,2024-10-24 09:23:50,Pending,UPI,1484.48
8252,289,18,2024-10-01 09:56:54,Cancelled,Net Banking,196.87
8253,649,74,2024-10-13 03:51:26,Completed,Credit Card,1191.96
8254,182,72,2024-08-02 22:48:39,Cancelled,UPI,4774.24
8255,730,13,2024-10-18 11:07:02,Completed,Debit Card,657.85
8256,609,1,2024-08-05 09:04:03,Completed,Cash,2759.91
8257,369,71,2025-04-16 16:18:22,Cancelled,UPI,3787.07
8258,269,6,2024-12-05 19:16:58,Returned,Net Banking,2245.24
8259,330,75,2025-12-15 11:28:50,Pending,Debit Card,3371.63
8260,157,1,2024-08-06 04:21:09,Cancelled,Net Banking,221.89
8261,31,83,2025-03-12 21:22:49,Cancelled,UPI,2446.05
8262,745,80,2025-08-02 14:21:16,Cancelled,Debit Card,3133.3
8263,179,78,2026-01-28 09:30:32,Returned,UPI,959.72
8264,351,62,2025-07-16 13:10:13,Pending,Debit Card,2607.18
8265,687,9,2024-08-28 06:38:10,Pending,Net Banking,4355.27
8266,96,36,2025-04-10 08:37:07,Completed,Cash,2403.94
8267,321,28,2025-10-09 02:59:46,Returned,Debit Card,685.51
8268,616,34,2025-01-21 05:41:59,Cancelled,UPI,407.81
8269,221,12,2026-02-19 03:32:21,Cancelled,Cash,2444.28
8270,791,15,2024-10-03 05:17:48,Pending,Cash,3040.57
8271,488,26,2025-03-30 16:18:38,Pending,Cash,3456.87
8272,693,70,2024-05-29 01:16:57,Pending,Debit Card,3995.57
8273,545,8,2024-10-04 15:45:39,Returned,Credit Card,1488.81
8274,899,40,2024-08-20 20:35:12,Pending,Cash,4959.07
8275,972,61,2024-09-07 01:13:36,Pending,Credit Card,2614.13
8276,902,50,2025-06-16 00:09:21,Completed,Net Banking,182.19
8277,217,63,2026-04-05 02:16:19,Completed,UPI,819.33
8278,385,25,2024-10-19 01:25:25,Returned,Cash,4686.0
8279,685,89,2024-08-18 06:06:21,Cancelled,Credit Card,1829.89
8280,450,33,2025-08-21 19:00:24,Returned,Cash,3530.32
8281,684,49,2024-11-28 05:30:07,Returned,Debit Card,2749.72
8282,837,14,2024-05-30 12:59:01,Completed,UPI,1585.04
8283,147,26,2026-04-29 02:28:00,Pending,Cash,3283.59
8284,37,3,2024-12-10 03:16:43,Pending,Cash,2790.15
8285,661,35,2026-01-04 13:42:48,Cancelled,Net Banking,1816.71
8286,437,34,2024-12-29 01:31:48,Completed,Credit Card,2544.69
8287,732,4,2025-08-24 18:40:26,Cancelled,Net Banking,1812.22
8288,343,3,2026-04-20 04:38:49,Completed,Cash,3328.7
8289,674,41,2025-11-09 19:33:16,Pending,Net Banking,519.71
8290,828,22,2025-01-08 17:52:35,Completed,Net Banking,226.98
8291,180,56,2026-02-04 23:34:24,Completed,Net Banking,3292.88
8292,589,69,2026-01-01 06:49:58,Completed,Cash,1059.45
8293,909,97,2024-12-08 13:27:11,Pending,UPI,620.43
8294,343,9,2026-01-23 12:19:48,Cancelled,Debit Card,4744.41
8295,17,48,2025-12-13 18:23:58,Completed,UPI,3324.26
8296,117,41,2025-09-18 00:08:19,Returned,UPI,4693.73
8297,770,73,2024-07-20 08:16:02,Cancelled,Debit Card,4463.87
8298,39,65,2025-10-28 23:04:50,Returned,Net Banking,1606.65
8299,386,26,2025-02-12 01:55:03,Returned,UPI,2366.1
8300,648,79,2025-10-29 12:38:14,Returned,Net Banking,4021.52
8301,90,91,2024-06-01 15:09:14,Cancelled,Debit Card,286.8
8302,915,9,2025-10-20 12:51:13,Completed,Debit Card,2088.36
8303,400,49,2024-09-24 19:35:23,Completed,Credit Card,3509.45
8304,959,39,2025-09-20 01:46:50,Cancelled,Credit Card,808.17
8305,464,82,2024-09-10 01:22:40,Cancelled,Credit Card,4904.89
8306,89,3,2025-08-23 10:35:25,Completed,UPI,2064.02
8307,576,46,2025-11-12 13:39:05,Cancelled,Debit Card,3323.2
8308,117,39,2025-07-01 15:10:13,Returned,Credit Card,1503.37
8309,467,8,2025-08-13 00:47:57,Pending,UPI,3603.69
8310,51,14,2025-09-21 20:41:05,Completed,Credit Card,2158.76
8311,402,39,2024-09-04 14:29:57,Completed,Net Banking,3291.83
8312,615,54,2026-04-12 09:21:39,Pending,Cash,1116.84
8313,546,46,2024-12-11 03:30:35,Cancelled,UPI,1706.98
8314,750,79,2025-09-30 07:29:43,Cancelled,UPI,2538.32
8315,907,5,2025-12-17 16:50:50,Cancelled,UPI,1969.17
8316,265,32,2026-04-13 04:11:17,Returned,Net Banking,1301.01
8317,458,70,2025-11-21 05:14:45,Returned,Net Banking,1397.15
8318,457,6,2025-01-19 17:44:06,Cancelled,Credit Card,2207.7
8319,965,25,2025-03-11 15:22:30,Cancelled,Cash,4126.41
8320,449,53,2024-08-19 19:48:15,Returned,Net Banking,1813.31
8321,481,51,2025-04-01 08:58:43,Completed,Net Banking,4712.81
8322,372,76,2025-07-10 06:20:33,Pending,Net Banking,4121.17
8323,181,1,2025-03-21 20:18:49,Returned,Debit Card,1850.41
8324,11,16,2026-01-16 06:13:32,Cancelled,Cash,3115.83
8325,682,11,2025-11-22 13:58:44,Cancelled,UPI,881.18
8326,650,92,2025-09-12 09:15:12,Cancelled,Net Banking,3956.27
8327,993,77,2025-09-02 14:40:14,Cancelled,Net Banking,1373.1
8328,247,86,2024-09-08 19:33:49,Completed,Debit Card,2210.73
8329,472,57,2025-02-13 22:24:16,Pending,Credit Card,1985.83
8330,203,23,2025-05-03 10:27:40,Completed,Net Banking,4004.71
8331,518,97,2024-07-30 13:27:10,Pending,Debit Card,2817.42
8332,729,25,2026-02-10 19:06:47,Completed,UPI,4467.72
8333,800,87,2024-12-10 00:35:32,Pending,UPI,3882.29
8334,701,36,2026-02-10 13:05:26,Returned,Debit Card,761.45
8335,861,91,2024-10-15 10:17:17,Pending,Debit Card,1586.61
8336,448,56,2026-03-15 00:21:33,Cancelled,Debit Card,4656.36
8337,136,85,2025-03-04 04:31:23,Completed,Debit Card,937.93
8338,477,73,2026-02-11 22:24:27,Returned,Cash,4886.21
8339,701,91,2024-12-12 06:56:33,Completed,UPI,2745.92
8340,481,78,2025-01-17 21:15:18,Cancelled,Net Banking,109.93
8341,947,1,2024-10-06 14:17:32,Returned,UPI,2560.33
8342,990,26,2025-03-27 12:10:43,Cancelled,Net Banking,3228.44
8343,328,2,2025-02-12 20:31:56,Returned,Cash,4493.97
8344,661,64,2024-10-25 23:11:27,Pending,Net Banking,931.47
8345,959,73,2025-12-16 01:25:49,Completed,Credit Card,1147.82
8346,235,79,2025-07-23 17:48:21,Returned,Credit Card,3750.03
8347,151,25,2026-03-31 23:44:33,Pending,Debit Card,1698.13
8348,188,86,2025-05-12 10:48:39,Cancelled,Debit Card,4082.97
8349,195,43,2025-11-20 04:40:12,Cancelled,Cash,4294.61
8350,135,3,2024-09-16 01:41:35,Returned,Cash,2329.14
8351,113,99,2025-07-23 13:08:45,Returned,Debit Card,1178.21
8352,47,77,2025-12-20 16:27:48,Completed,Credit Card,2128.61
8353,903,84,2025-02-10 19:10:35,Cancelled,UPI,1118.97
8354,158,88,2025-01-13 07:17:50,Pending,UPI,3985.15
8355,690,24,2024-06-09 09:17:16,Cancelled,Credit Card,1458.72
8356,799,100,2025-09-30 03:39:27,Pending,Credit Card,3895.39
8357,188,70,2024-07-11 15:00:48,Completed,Debit Card,4216.68
8358,743,89,2025-12-02 16:58:02,Pending,Debit Card,1012.65
8359,397,13,2024-12-21 21:09:03,Returned,Credit Card,4471.12
8360,509,63,2026-04-19 00:58:01,Cancelled,Cash,3987.22
8361,731,70,2025-05-24 19:38:32,Cancelled,Debit Card,2298.64
8362,597,27,2025-09-23 07:56:41,Returned,UPI,3639.46
8363,892,96,2025-05-22 14:39:38,Pending,Net Banking,989.87
8364,69,98,2025-07-22 01:57:57,Completed,Cash,4957.26
8365,126,52,2025-08-13 17:06:12,Cancelled,Credit Card,346.5
8366,727,19,2024-12-28 19:04:49,Pending,Net Banking,3517.4
8367,730,75,2025-10-30 10:09:12,Cancelled,Debit Card,3364.61
8368,894,28,2024-06-09 21:12:36,Cancelled,Credit Card,2249.26
8369,751,34,2025-10-15 02:00:36,Pending,Credit Card,3173.42
8370,242,15,2025-03-05 02:56:37,Pending,Debit Card,2053.01
8371,39,99,2025-01-07 11:18:34,Pending,Cash,2071.39
8372,109,43,2026-05-15 06:55:17,Cancelled,Credit Card,2371.94
8373,165,56,2025-01-28 16:29:24,Completed,Net Banking,3637.41
8374,277,83,2024-12-26 09:17:34,Cancelled,Credit Card,935.4
8375,450,97,2024-08-23 14:37:26,Completed,Debit Card,4059.92
8376,956,79,2025-11-18 02:43:09,Returned,UPI,3436.43
8377,784,37,2025-12-16 11:27:26,Returned,Credit Card,4265.66
8378,789,89,2025-07-01 16:18:25,Returned,Cash,3792.95
8379,241,19,2024-10-23 07:33:16,Cancelled,Credit Card,566.37
8380,714,40,2024-09-06 15:02:38,Returned,UPI,901.1
8381,753,38,2024-11-10 06:22:45,Cancelled,Net Banking,1297.28
8382,356,82,2024-07-27 19:37:48,Pending,Debit Card,2701.93
8383,852,82,2025-08-18 20:06:40,Cancelled,Cash,1282.27
8384,395,58,2025-03-05 08:41:02,Cancelled,UPI,1534.28
8385,589,86,2025-06-26 04:00:54,Completed,Credit Card,3710.58
8386,744,69,2025-03-04 19:12:19,Pending,Net Banking,220.5
8387,664,36,2026-04-28 14:14:58,Returned,Debit Card,3757.64
8388,139,26,2024-07-13 02:00:07,Returned,Cash,892.84
8389,868,6,2026-05-04 05:16:00,Completed,Credit Card,4637.44
8390,27,84,2024-06-03 17:47:19,Returned,Net Banking,3756.9
8391,782,26,2025-05-02 14:31:55,Completed,Net Banking,745.48
8392,339,4,2024-09-14 17:26:04,Completed,UPI,2057.41
8393,740,88,2025-05-04 19:05:53,Pending,Credit Card,2157.84
8394,883,80,2025-11-28 14:40:45,Cancelled,UPI,261.22
8395,862,77,2024-09-02 18:29:14,Pending,UPI,2173.99
8396,848,87,2024-10-30 18:31:34,Returned,Credit Card,1360.42
8397,904,59,2024-12-12 13:20:08,Pending,Net Banking,2811.72
8398,760,77,2025-10-10 19:23:16,Pending,Debit Card,1934.57
8399,163,78,2025-04-08 19:42:03,Completed,Cash,1862.02
8400,458,4,2025-10-18 19:28:54,Cancelled,Debit Card,638.45
8401,549,19,2024-06-07 21:20:41,Cancelled,UPI,1420.7
8402,459,34,2025-02-11 15:10:00,Pending,Cash,1240.34
8403,138,24,2024-07-30 02:11:13,Returned,Credit Card,1853.21
8404,766,74,2024-07-16 01:57:14,Completed,Debit Card,2731.37
8405,14,2,2025-05-12 07:26:42,Pending,Debit Card,4622.26
8406,752,65,2025-09-09 19:18:21,Completed,Net Banking,4627.17
8407,705,85,2024-11-16 12:21:15,Returned,Credit Card,1596.05
8408,34,20,2026-05-05 01:29:17,Returned,Credit Card,4895.62
8409,596,16,2024-11-07 09:32:02,Cancelled,Net Banking,2482.86
8410,118,48,2025-11-15 16:41:48,Pending,UPI,2489.38
8411,445,21,2025-07-10 03:22:58,Returned,Debit Card,1154.15
8412,890,11,2025-05-22 03:35:10,Returned,Credit Card,3510.32
8413,137,76,2024-07-26 10:27:41,Returned,Credit Card,412.1
8414,614,72,2025-09-04 20:11:27,Pending,Net Banking,2382.29
8415,670,69,2024-12-15 16:56:18,Cancelled,Cash,905.3
8416,835,19,2025-10-30 03:48:54,Pending,Net Banking,349.72
8417,280,67,2024-08-23 20:55:43,Cancelled,Cash,166.31
8418,916,60,2025-10-10 07:10:35,Returned,Cash,300.71
8419,555,14,2026-01-28 05:51:55,Completed,Credit Card,3298.42
8420,353,32,2024-08-02 16:04:08,Cancelled,Net Banking,3813.62
8421,2,90,2024-06-12 12:52:12,Completed,Debit Card,4245.05
8422,117,57,2024-08-30 14:54:25,Returned,Credit Card,2608.86
8423,86,76,2024-06-01 22:14:19,Cancelled,Debit Card,3874.99
8424,208,12,2025-08-07 06:05:36,Cancelled,UPI,2226.98
8425,76,34,2026-05-19 22:51:18,Pending,Debit Card,440.59
8426,415,8,2024-09-30 22:19:01,Returned,Credit Card,4513.41
8427,160,60,2025-01-19 07:26:38,Pending,Cash,2542.58
8428,798,61,2025-09-28 16:41:05,Cancelled,Net Banking,1566.26
8429,758,35,2024-06-11 22:44:37,Returned,Credit Card,490.96
8430,8,47,2025-04-30 04:46:39,Pending,Cash,3030.69
8431,916,78,2025-03-07 21:36:15,Returned,Debit Card,1167.66
8432,385,80,2025-11-28 03:48:58,Returned,Credit Card,920.85
8433,492,2,2026-01-14 08:44:35,Completed,UPI,3732.7
8434,895,11,2025-06-20 01:13:10,Cancelled,UPI,1879.0
8435,305,24,2024-08-09 05:31:10,Pending,Credit Card,4268.82
8436,697,54,2025-11-27 21:03:13,Cancelled,UPI,4627.64
8437,996,17,2025-09-21 17:57:21,Returned,Net Banking,2442.76
8438,300,87,2025-07-20 12:45:36,Pending,UPI,753.31
8439,307,53,2025-01-03 06:17:32,Pending,Debit Card,3313.43
8440,891,95,2026-02-09 18:26:56,Returned,Credit Card,4635.12
8441,591,65,2025-05-10 05:46:34,Completed,Cash,3813.86
8442,76,99,2026-05-24 03:01:20,Returned,Net Banking,59.44
8443,902,86,2024-07-17 10:58:29,Returned,Credit Card,4290.32
8444,796,35,2026-03-11 19:52:59,Completed,UPI,51.05
8445,364,28,2025-03-24 02:06:35,Cancelled,Debit Card,1532.87
8446,209,45,2024-09-15 20:42:50,Pending,Debit Card,4997.58
8447,116,60,2026-04-02 03:24:01,Completed,Debit Card,2533.05
8448,141,6,2025-05-19 09:59:14,Completed,Cash,2928.28
8449,197,36,2024-10-28 17:05:27,Returned,UPI,3891.31
8450,277,23,2024-10-25 04:29:33,Cancelled,UPI,3139.92
8451,263,23,2025-01-05 16:37:34,Completed,UPI,148.74
8452,194,30,2026-05-05 13:12:35,Returned,Credit Card,2479.52
8453,235,41,2025-08-21 09:15:24,Completed,Debit Card,4936.46
8454,789,10,2025-06-07 17:31:02,Completed,Credit Card,3245.34
8455,122,42,2026-01-28 14:37:40,Pending,Cash,2705.98
8456,192,32,2026-03-11 18:38:37,Pending,Net Banking,1823.94
8457,573,40,2024-12-27 06:37:12,Pending,Debit Card,3263.67
8458,987,18,2024-10-10 17:11:44,Cancelled,Credit Card,4686.88
8459,680,65,2024-06-18 18:00:02,Pending,Debit Card,1264.57
8460,651,92,2026-03-15 18:30:59,Returned,Cash,4848.02
8461,336,81,2026-05-02 21:21:33,Returned,Cash,3068.7
8462,478,67,2025-02-09 15:01:04,Returned,Debit Card,1745.35
8463,677,54,2025-12-05 01:22:14,Pending,UPI,581.91
8464,912,35,2025-02-02 23:54:02,Pending,Debit Card,2449.71
8465,634,7,2025-09-17 12:05:30,Pending,Cash,2787.46
8466,58,92,2026-04-28 11:44:06,Returned,Cash,2825.85
8467,810,27,2025-09-07 04:32:23,Returned,Net Banking,976.2
8468,975,2,2025-06-15 14:08:34,Completed,Cash,4049.74
8469,1,10,2025-01-17 12:11:03,Completed,Debit Card,686.33
8470,852,68,2025-06-22 00:53:26,Cancelled,Net Banking,43.61
8471,376,80,2025-01-19 19:03:22,Cancelled,Net Banking,3574.15
8472,315,98,2024-10-27 09:44:41,Pending,Cash,3421.06
8473,161,21,2025-09-21 14:33:38,Returned,Net Banking,219.8
8474,798,29,2025-04-12 18:46:03,Cancelled,UPI,638.98
8475,792,58,2025-12-11 16:51:08,Returned,Debit Card,3178.73
8476,107,99,2024-10-23 05:46:55,Returned,Net Banking,1104.57
8477,417,3,2025-12-20 09:56:32,Completed,Debit Card,3508.18
8478,891,54,2024-07-16 04:37:35,Completed,Credit Card,2735.44
8479,358,74,2026-02-19 01:44:04,Pending,Credit Card,2357.43
8480,129,47,2025-02-09 21:15:52,Cancelled,Net Banking,3170.55
8481,98,44,2024-07-07 22:55:55,Cancelled,Credit Card,1336.09
8482,598,82,2025-10-20 01:17:01,Returned,Credit Card,3295.42
8483,232,81,2026-03-05 21:32:12,Returned,Credit Card,4974.36
8484,690,64,2025-04-17 13:29:18,Pending,Cash,4076.58
8485,875,31,2026-02-15 03:34:49,Cancelled,Credit Card,2129.91
8486,445,94,2024-11-27 10:17:32,Cancelled,Net Banking,4956.77
8487,900,66,2024-09-19 13:19:47,Pending,Net Banking,4240.02
8488,124,79,2025-01-04 22:22:42,Pending,Debit Card,1997.5
8489,582,33,2025-10-04 21:41:01,Completed,Net Banking,1942.84
8490,929,10,2026-01-11 10:14:33,Cancelled,Credit Card,842.7
8491,392,16,2025-08-08 23:31:57,Cancelled,Net Banking,3281.47
8492,780,32,2024-12-23 20:48:01,Returned,Debit Card,2448.68
8493,255,12,2024-09-02 16:53:01,Returned,Cash,837.98
8494,163,32,2026-01-10 17:25:05,Pending,Net Banking,1297.92
8495,8,1,2024-11-29 06:20:29,Returned,Debit Card,3296.88
8496,537,14,2024-12-28 21:58:27,Returned,Credit Card,2778.06
8497,668,13,2025-08-30 01:47:45,Returned,Net Banking,3979.19
8498,40,92,2024-07-28 05:57:23,Completed,UPI,3796.78
8499,193,62,2025-08-20 06:46:43,Cancelled,UPI,3739.71
8500,603,41,2025-11-01 15:36:31,Cancelled,Credit Card,1516.98
8501,529,87,2024-10-28 11:33:09,Completed,UPI,2104.5
8502,902,94,2024-12-11 10:09:54,Cancelled,UPI,3775.61
8503,636,80,2024-06-21 21:09:34,Cancelled,UPI,3508.5
8504,692,86,2025-03-25 22:41:14,Pending,UPI,3505.84
8505,96,98,2025-09-07 19:03:11,Returned,Debit Card,2901.02
8506,717,10,2024-08-16 15:38:13,Cancelled,Net Banking,652.7
8507,707,85,2024-07-23 01:29:49,Pending,Cash,1860.58
8508,726,73,2025-12-05 08:42:47,Returned,UPI,3726.77
8509,194,93,2024-12-21 17:07:53,Returned,Credit Card,4263.28
8510,899,40,2026-03-28 06:08:38,Completed,UPI,1961.86
8511,92,81,2024-10-23 21:28:13,Returned,Credit Card,2757.92
8512,153,65,2024-10-06 07:03:55,Pending,Net Banking,2483.12
8513,563,28,2024-06-04 14:44:16,Completed,Net Banking,4713.7
8514,252,17,2025-11-25 16:07:55,Completed,Credit Card,2806.3
8515,844,3,2025-02-07 06:37:06,Returned,Credit Card,3587.75
8516,845,72,2026-05-12 13:12:37,Pending,Cash,127.96
8517,639,75,2025-03-27 15:38:32,Cancelled,Debit Card,203.44
8518,909,97,2025-09-21 22:29:39,Completed,Cash,1361.46
8519,290,31,2025-07-05 01:00:16,Returned,UPI,4905.17
8520,235,34,2026-04-16 15:15:02,Returned,Credit Card,748.75
8521,801,17,2024-10-19 14:00:46,Cancelled,Cash,1089.36
8522,211,92,2025-07-01 20:46:45,Returned,UPI,1650.09
8523,313,94,2025-01-12 10:29:35,Returned,Credit Card,957.8
8524,93,12,2025-10-30 04:21:45,Cancelled,Debit Card,4509.01
8525,859,68,2025-04-27 10:23:20,Returned,Net Banking,3549.88
8526,96,48,2024-09-10 11:49:16,Returned,Credit Card,1728.41
8527,182,60,2026-04-12 10:00:04,Returned,Credit Card,4025.67
8528,732,65,2026-03-31 12:54:26,Returned,Debit Card,1060.64
8529,655,49,2025-12-03 06:38:32,Pending,UPI,2269.94
8530,637,24,2024-07-11 23:27:16,Returned,UPI,3834.98
8531,956,82,2025-06-28 15:50:17,Completed,Cash,2859.57
8532,749,7,2024-10-15 03:59:46,Pending,Net Banking,3369.0
8533,447,78,2025-02-22 03:32:02,Pending,Credit Card,1156.51
8534,544,63,2024-09-24 21:54:47,Completed,Net Banking,919.63
8535,908,24,2025-08-06 20:54:43,Returned,UPI,3477.52
8536,947,78,2026-02-02 02:10:05,Cancelled,Credit Card,757.37
8537,999,96,2025-10-26 14:21:40,Pending,Credit Card,3324.38
8538,429,55,2025-03-21 15:16:41,Returned,UPI,3011.66
8539,442,30,2025-07-30 01:32:45,Completed,Credit Card,2271.87
8540,493,72,2025-04-13 22:08:38,Completed,Credit Card,426.29
8541,333,89,2026-03-10 06:19:30,Returned,UPI,1204.41
8542,153,92,2026-05-20 07:51:54,Returned,Credit Card,958.08
8543,397,92,2025-07-12 06:25:18,Cancelled,Net Banking,4261.21
8544,649,43,2025-03-05 18:22:27,Cancelled,Debit Card,1699.82
8545,645,41,2024-09-01 14:45:44,Cancelled,Debit Card,499.32
8546,95,72,2025-08-19 23:04:03,Cancelled,UPI,4961.57
8547,402,15,2025-11-28 13:31:58,Cancelled,Cash,3583.18
8548,323,93,2025-05-15 07:56:15,Completed,UPI,4330.69
8549,541,64,2026-01-19 07:17:08,Pending,Cash,825.36
8550,952,87,2025-12-25 15:20:58,Returned,Credit Card,4649.21
8551,721,87,2024-11-19 09:40:45,Returned,Debit Card,4292.99
8552,737,42,2025-01-18 21:58:25,Pending,Net Banking,4560.16
8553,725,28,2025-12-11 13:09:10,Cancelled,Credit Card,1937.08
8554,111,24,2024-09-05 17:08:25,Cancelled,Cash,68.4
8555,776,14,2025-03-04 21:03:20,Cancelled,UPI,46.69
8556,694,17,2025-04-09 09:13:30,Cancelled,UPI,4820.41
8557,12,32,2025-09-03 21:14:52,Pending,Debit Card,4191.89
8558,271,15,2025-06-17 12:12:53,Cancelled,Net Banking,4545.68
8559,288,74,2024-07-28 07:42:26,Cancelled,Cash,295.55
8560,987,41,2026-02-11 11:58:29,Returned,Net Banking,2324.63
8561,17,33,2024-11-20 12:15:06,Returned,Cash,1704.91
8562,330,59,2025-01-27 01:12:31,Returned,Net Banking,59.27
8563,175,75,2024-11-20 13:48:16,Completed,Net Banking,3171.53
8564,54,9,2024-08-17 16:10:49,Pending,UPI,2980.15
8565,708,17,2026-04-23 19:43:07,Returned,UPI,1848.31
8566,913,39,2025-08-29 19:22:06,Cancelled,Debit Card,681.48
8567,664,25,2024-06-21 23:17:56,Returned,Credit Card,3415.95
8568,572,73,2025-12-26 08:53:40,Cancelled,UPI,2019.05
8569,914,76,2025-09-18 00:26:56,Cancelled,Credit Card,110.15
8570,747,22,2025-11-16 09:39:48,Cancelled,Debit Card,4770.43
8571,704,66,2025-09-01 20:44:07,Cancelled,UPI,3228.88
8572,42,93,2025-04-21 09:02:31,Cancelled,Cash,3397.75
8573,132,91,2025-11-04 20:21:24,Cancelled,Cash,3108.28
8574,828,64,2026-02-18 13:00:42,Cancelled,UPI,3069.19
8575,588,99,2024-08-10 18:51:51,Completed,UPI,3101.91
8576,514,92,2024-08-01 08:13:36,Completed,Net Banking,3149.52
8577,149,52,2025-03-06 18:10:27,Pending,UPI,2111.56
8578,42,63,2025-01-01 11:55:36,Pending,Credit Card,4007.85
8579,3,27,2025-08-10 23:32:09,Cancelled,Net Banking,952.79
8580,679,3,2025-12-04 17:32:25,Cancelled,Credit Card,4103.1
8581,125,24,2026-03-06 05:45:59,Returned,Credit Card,1208.29
8582,184,7,2024-09-08 17:27:47,Cancelled,Cash,1405.04
8583,73,12,2024-11-03 02:01:08,Pending,Net Banking,4748.54
8584,407,2,2025-04-27 01:18:39,Cancelled,Net Banking,3105.7
8585,113,54,2025-04-27 15:35:45,Cancelled,UPI,4086.13
8586,199,74,2025-08-21 23:29:52,Pending,Credit Card,2997.35
8587,242,46,2025-08-05 21:55:48,Completed,Net Banking,3681.71
